,ROCR_daily_20
2000-01-31,0.8341
2000-02-29,0.9515
2000-03-31,1.2069
2000-04-28,1.1557
2000-05-31,0.9643
2000-06-30,0.8661
2000-07-31,0.9705
2000-08-31,0.9649
2000-09-29,0.9636
2000-10-31,1.1334
2000-11-30,0.9670
2000-12-29,1.0920
2001-01-31,1.0654
2001-02-28,1.0380
2001-03-30,0.8904
2001-04-30,1.1150
2001-05-31,1.0146
2001-06-29,1.0513
2001-07-31,1.0910
2001-08-31,0.9660
2001-09-28,0.7950
2001-10-31,1.0059
2001-11-30,1.0748
2001-12-31,1.1359
2002-01-31,1.0605
2002-02-28,1.0932
2002-03-29,0
2002-04-30,1.0179
2002-05-31,1.0110
2002-06-28,0.8969
2002-07-31,0.9246
2002-08-30,1.1627
2002-09-30,0.8240
2002-10-31,0.9654
2002-11-29,1.1454
2002-12-31,0.9569
2003-01-31,1.0225
2003-02-28,0.9981
2003-03-31,0.9453
2003-04-30,1.2055
2003-05-30,0.9921
2003-06-30,1.0878
2003-07-31,1.0362
2003-08-29,1.0819
2003-09-30,0.9295
2003-10-31,1.0831
2003-11-28,0.9833
2003-12-31,1.0634
2004-01-30,1.0952
2004-02-27,0.9534
2004-03-31,0.9375
2004-04-30,0.9727
2004-05-31,0
2004-06-30,1.0466
2004-07-30,1.1165
2004-08-31,0.9605
2004-09-30,0.9659
2004-10-29,1.0277
2004-11-30,1.0683
2004-12-31,1.0746
2005-01-31,0.9938
2005-02-28,0.9987
2005-03-31,0.9125
2005-04-29,0.9497
2005-05-31,1.1350
2005-06-30,1.0117
2005-07-29,1.0864
2005-08-31,1.0098
2005-09-30,0.9691
2005-10-31,1.0258
2005-11-30,1.0363
2005-12-30,0.9980
2006-01-31,0.9119
2006-02-28,1.0101
2006-03-31,1.0920
2006-04-28,1.0082
2006-05-31,1.0559
2006-06-30,1.0017
2006-07-31,0.9241
2006-08-31,0.9472
2006-09-29,1.0081
2006-10-31,0.9941
2006-11-30,1.0110
2006-12-29,1.0211
2007-01-31,1.1642
2007-02-28,1.0837
2007-03-30,1.0336
2007-04-30,1.0352
2007-05-31,1.0564
2007-06-29,1.0286
2007-07-31,0.9859
2007-08-31,0.9631
2007-09-28,1.1001
2007-10-31,1.1121
2007-11-30,0.9226
2007-12-31,1.0022
2008-01-31,1.0869
2008-02-29,0.8518
2008-03-31,0.9981
2008-04-30,1.0993
2008-05-30,1.0163
2008-06-30,0.8738
2008-07-31,0.9442
2008-08-29,1.0291
2008-09-30,0.8006
2008-10-31,0.8114
2008-11-28,1.1380
2008-12-31,1.0211
2009-01-30,0.7805
2009-02-27,0.9578
