,ROCR_daily_20
2000-01-31,1.0202
2000-02-29,0.8124
2000-03-31,0.8143
2000-04-28,0.4852
2000-05-31,0.9090
2000-06-30,0.9207
2000-07-31,1.3462
2000-08-31,1.3739
2000-09-29,1.0714
2000-10-31,0.9604
2000-11-30,0.7575
2000-12-29,1.4590
2001-01-31,1.2950
2001-02-28,1.2667
2001-03-30,1.0456
2001-04-30,1.1213
2001-05-31,1.2274
2001-06-29,1.1041
2001-07-31,0.8820
2001-08-31,1.1766
2001-09-28,0.8018
2001-10-31,1.2127
2001-11-30,0.9735
2001-12-31,1.0467
2002-01-31,0.9947
2002-02-28,1.0947
2002-03-29,0
2002-04-30,1.1124
2002-05-31,1.0274
2002-06-28,0.8909
2002-07-31,1.0941
2002-08-30,1.0349
2002-09-30,0.8586
2002-10-31,1.0064
2002-11-29,1.0537
2002-12-31,0.6821
2003-01-31,0.9375
2003-02-28,1.0369
2003-03-31,0.9830
2003-04-30,1.0552
2003-05-30,1.0808
2003-06-30,1.1443
2003-07-31,0.9167
2003-08-29,1.1044
2003-09-30,0.9034
2003-10-31,1.1938
2003-11-28,1.0371
2003-12-31,1.2060
2004-01-30,1.0379
2004-02-27,1.1363
2004-03-31,1.1037
2004-04-30,0.9407
2004-05-31,0
2004-06-30,1.0006
2004-07-30,0.9397
2004-08-31,0.9910
2004-09-30,0.9971
2004-10-29,1.0726
2004-11-30,1.0993
2004-12-31,1.2186
2005-01-31,1.1199
2005-02-28,0.9905
2005-03-31,0.8651
2005-04-29,0.9377
2005-05-31,1.0734
2005-06-30,1.0423
2005-07-29,1.2318
2005-08-31,1.0787
2005-09-30,0.9009
2005-10-31,1.0168
2005-11-30,0.8221
2005-12-30,1.0393
2006-01-31,1.0437
2006-02-28,0.8929
2006-03-31,1.0953
2006-04-28,1.0143
2006-05-31,0.9747
2006-06-30,0.8747
2006-07-31,1.0501
2006-08-31,1.0370
2006-09-29,1.1705
2006-10-31,1.0280
2006-11-30,1.1097
2006-12-29,1.0141
2007-01-31,0.9872
2007-02-28,1.0000
2007-03-30,1.1584
2007-04-30,1.0560
2007-05-31,0.9492
2007-06-29,0.9894
2007-07-31,0.9087
2007-08-31,1.0345
2007-09-28,1.1333
2007-10-31,1.0525
2007-11-30,0.9626
2007-12-31,1.3409
2008-01-31,0.9100
2008-02-29,1.0522
2008-03-31,1.0033
2008-04-30,0.9858
2008-05-30,1.2304
2008-06-30,1.0149
2008-07-31,1.1393
2008-08-29,0.9313
2008-09-30,0.9409
2008-10-31,0.9936
2008-11-28,0.9205
2008-12-31,0.8045
2009-01-30,1.0139
2009-02-27,1.1144
2009-03-31,1.0598
2009-04-30,1.0267
2009-05-29,1.1216
2009-06-30,1.0260
2009-07-31,0.9219
2009-08-31,1.0131
2009-09-30,1.0849
2009-10-30,0.9124
2009-11-30,1.0517
2009-12-31,0.9797
2010-01-29,0.8920
2010-02-26,1.0514
2010-03-31,1.0985
2010-04-30,0.9295
2010-05-31,0
2010-06-30,0.9704
2010-07-30,1.1314
2010-08-31,0.9258
2010-09-30,0.9918
2010-10-29,1.0543
2010-11-30,1.0307
2010-12-31,1.0298
2011-01-31,0.9076
2011-02-28,0.9920
2011-03-31,0.9934
2011-04-29,1.0374
2011-05-31,1.0490
2011-06-30,0.9774
2011-07-29,1.0137
2011-08-31,1.0025
2011-09-30,1.0285
2011-10-31,1.1205
2011-11-30,0.9374
2011-12-30,0.9927
2012-01-31,1.0016
2012-02-29,0.9684
2012-03-30,1.1143
2012-04-30,1.0043
2012-05-31,0.9143
2012-06-29,1.0292
2012-07-31,1.0071
2012-08-31,1.0576
2012-09-28,0.9662
2012-10-31,0.9797
2012-11-30,1.0200
2012-12-31,0.9271
2013-01-31,1.0416
2013-02-28,1.2639
2013-03-29,0
2013-04-30,1.0156
2013-05-31,0.9717
2013-06-28,0.9882
2013-07-31,1.2556
2013-08-30,0.9027
2013-09-30,1.0221
2013-10-31,1.0012
2013-11-29,1.0318
2013-12-31,1.0289
2014-01-31,0.9480
2014-02-28,1.1211
2014-03-31,1.0570
2014-04-30,0.9671
2014-05-30,1.0406
2014-06-30,1.0815
2014-07-31,0.9960
2014-08-29,1.0490
2014-09-30,0.8757
2014-10-31,0.9633
2014-11-28,1.1057
2014-12-31,0.9532
2015-01-30,1.0370
2015-02-27,1.1241
2015-03-31,0.9938
2015-04-30,1.0172
2015-05-29,1.1072
2015-06-30,0.9483
2015-07-31,1.0471
2015-08-31,1.1219
2015-09-30,1.1088
2015-10-30,1.1049
2015-11-30,1.0834
2015-12-31,1.0086
2016-01-29,0.8831
2016-02-29,0.9095
2016-03-31,1.0657
2016-04-29,1.0015
2016-05-31,1.1353
2016-06-30,1.0243
2016-07-29,1.0134
2016-08-31,1.0245
2016-09-30,1.0510
2016-10-31,0.9789
2016-11-30,0.8594
2016-12-30,1.0149
2017-01-31,1.1135
2017-02-28,1.1394
2017-03-31,1.0657
2017-04-28,1.0410
2017-05-31,1.1047
2017-06-30,0.9651
2017-07-31,1.0731
2017-08-31,1.0249
2017-09-29,0.9840
2017-10-31,1.0322
2017-11-30,0.9552
2017-12-29,1.0147
2018-01-31,1.1527
2018-02-28,1.0212
2018-03-30,0
2018-04-30,1.0194
2018-05-31,1.0368
2018-06-29,1.0450
2018-07-31,0.9501
2018-08-31,1.0109
2018-09-28,1.1227
2018-10-31,0.8317
2018-11-30,0.7196
2018-12-31,0.8860
2019-01-31,1.0045
2019-02-28,0.9100
2019-03-29,1.0714
2019-04-30,1.0231
2019-05-31,0.8753
2019-06-28,1.0883
2019-07-31,1.0158
2019-08-30,1.0322
2019-09-30,1.0458
2019-10-31,1.0362
2019-11-29,0.9786
2019-12-31,1.0957
2020-01-31,0.9971
2020-02-28,0.9547
2020-03-31,1.0124
2020-04-30,1.1155
2020-05-29,1.1295
2020-06-30,1.0400
2020-07-31,1.0661
2020-08-31,0.9850
2020-09-30,0.9714
2020-10-30,0.9672
2020-11-30,1.0495
2020-12-31,1.1731
2021-01-29,0.9937
2021-02-26,1.0592
2021-03-31,0.9924
2021-04-30,0.9591
2021-05-31,0
2021-06-30,1.0005
2021-07-30,0.8905
2021-08-31,1.0318
2021-09-30,0.9403
2021-10-29,0.9957
2021-11-30,0.7385
2021-12-31,1.1613
2022-01-31,1.1876
2022-02-28,1.0298
2022-03-31,0.9829
