,ROCR_daily_20
2000-01-31,0.8439
2000-02-29,0.7774
2000-03-31,1.1773
2000-04-28,0.9159
2000-05-31,0.9114
2000-06-30,0.8579
2000-07-31,1.1300
2000-08-31,0.9379
2000-09-29,0.8996
2000-10-31,1.2300
2000-11-30,0.9465
2000-12-29,1.2048
2001-01-31,0.9800
2001-02-28,0.9848
2001-03-30,0.9251
2001-04-30,1.0859
2001-05-31,0.9877
2001-06-29,0.9093
2001-07-31,1.1226
2001-08-31,0.9921
2001-09-28,0.8442
2001-10-31,1.0305
2001-11-30,1.1105
2001-12-31,1.0100
2002-01-31,1.0406
2002-02-28,1.0642
2002-03-29,0
2002-04-30,0.9822
2002-05-31,1.0235
2002-06-28,1.0111
2002-07-31,0.9392
2002-08-30,1.0079
2002-09-30,0.8869
2002-10-31,1.0210
2002-11-29,1.1315
2002-12-31,0.9109
2003-01-31,1.0048
2003-02-28,0.9966
2003-03-31,0.9616
2003-04-30,1.0469
2003-05-30,1.0457
2003-06-30,0.9699
2003-07-31,1.0604
2003-08-29,1.0460
2003-09-30,0.9543
2003-10-31,1.0121
2003-11-28,0.9525
2003-12-31,1.1026
2004-01-30,0.9805
2004-02-27,1.0686
2004-03-31,0.9644
2004-04-30,0.9559
2004-05-31,0
2004-06-30,1.0615
2004-07-30,0.9823
2004-08-31,0.9358
2004-09-30,0.9961
2004-10-29,0.9448
2004-11-30,1.0834
2004-12-31,1.0103
2005-01-31,0.9321
2005-02-28,0.9543
2005-03-31,0.9649
2005-04-29,0.9433
2005-05-31,0.9599
2005-06-30,0.9244
2005-07-29,1.0460
2005-08-31,0.9843
2005-09-30,0.9613
2005-10-31,0.9875
2005-11-30,1.0846
2005-12-30,1.0228
2006-01-31,0.9708
2006-02-28,1.0022
2006-03-31,1.0604
2006-04-28,1.0494
2006-05-31,0.9263
2006-06-30,0.9553
2006-07-31,1.0628
2006-08-31,1.0236
2006-09-29,0.9960
2006-10-31,0.9603
2006-11-30,1.0095
2006-12-29,1.0302
2007-01-31,0.9883
2007-02-28,1.0887
2007-03-30,1.0385
2007-04-30,1.0363
2007-05-31,1.0264
2007-06-29,0.9866
2007-07-31,0.9574
2007-08-31,1.0147
2007-09-28,1.0319
2007-10-31,1.0324
2007-11-30,0.9425
2007-12-31,0.9594
2008-01-31,1.0123
2008-02-29,0.9918
2008-03-31,0.8580
2008-04-30,0.9118
2008-05-30,1.0485
2008-06-30,0.8759
2008-07-31,1.2309
2008-08-29,0.9567
2008-09-30,0.9714
2008-10-31,0.6822
2008-11-28,0.7426
2008-12-31,1.0129
2009-01-30,0.7729
2009-02-27,0.5597
2009-03-31,1.4852
2009-04-30,1.6903
2009-05-29,1.1373
2009-06-30,1.0463
2009-07-31,1.2675
2009-08-31,1.2043
2009-09-30,1.0197
2009-10-30,1.0430
2009-11-30,1.1419
2009-12-31,1.0296
2010-01-29,0.8414
2010-02-26,1.0055
2010-03-31,0.9766
2010-04-30,1.0594
2010-05-31,0
2010-06-30,0.9852
2010-07-30,1.0549
2010-08-31,0.8395
2010-09-30,1.0079
2010-10-29,1.1306
2010-11-30,1.0001
2010-12-31,1.0513
2011-01-31,1.0602
2011-02-28,0.9830
2011-03-31,1.1071
2011-04-29,1.0232
2011-05-31,0.9750
2011-06-30,0.9838
2011-07-29,0.9960
2011-08-31,0.9665
2011-09-30,0.8824
2011-10-31,1.2230
2011-11-30,1.0621
2011-12-30,1.0640
2012-01-31,1.0520
2012-02-29,1.1377
2012-03-30,0.9854
2012-04-30,0.9490
2012-05-31,0.8838
2012-06-29,1.0277
2012-07-31,1.1329
2012-08-31,1.0647
2012-09-28,1.0570
2012-10-31,0.9909
2012-11-30,1.0145
2012-12-31,1.0727
2013-01-31,1.0230
2013-02-28,1.0612
2013-03-29,0
2013-04-30,0.9775
2013-05-31,1.0492
2013-06-28,0.9601
2013-07-31,1.0560
2013-08-30,0.9616
2013-09-30,0.9490
2013-10-31,1.0171
2013-11-29,1.0539
2013-12-31,1.0479
2014-01-31,0.9783
2014-02-28,1.0452
2014-03-31,0.9602
2014-04-30,1.0172
2014-05-30,1.0426
2014-06-30,1.0706
2014-07-31,0.9569
2014-08-29,1.0287
2014-09-30,0.9851
2014-10-31,1.0592
2014-11-28,1.0778
2014-12-31,0.9920
2015-01-30,0.9828
2015-02-27,1.0618
2015-03-31,0.9799
2015-04-30,0.9785
2015-05-29,0.9721
2015-06-30,0.9300
2015-07-31,0.9981
2015-08-31,0.9190
2015-09-30,0.9065
2015-10-30,1.0969
2015-11-30,0.9906
2015-12-31,0.9409
2016-01-29,0.8955
2016-02-29,1.0574
2016-03-31,1.1158
2016-04-29,1.0561
2016-05-31,0.9802
2016-06-30,0.9879
2016-07-29,1.0809
2016-08-31,1.0701
2016-09-30,0.9850
2016-10-31,0.9421
2016-11-30,1.1129
2016-12-30,1.0670
2017-01-31,1.0667
2017-02-28,0.9345
2017-03-31,0.9404
2017-04-28,1.0553
2017-05-31,0.9936
2017-06-30,1.0408
2017-07-31,0.9712
2017-08-31,1.0127
2017-09-29,1.0548
2017-10-31,0.9979
2017-11-30,0.9893
2017-12-29,1.0235
2018-01-31,1.0517
2018-02-28,0.9358
2018-03-30,0
2018-04-30,1.0084
2018-05-31,1.0754
2018-06-29,0.9428
2018-07-31,1.0397
2018-08-31,0.9821
2018-09-28,0.9501
2018-10-31,0.9403
2018-11-30,1.0134
2018-12-31,0.8824
2019-01-31,1.1563
2019-02-28,0.9786
2019-03-29,1.0006
2019-04-30,0.9824
2019-05-31,0.9054
2019-06-28,1.0446
2019-07-31,1.0032
2019-08-30,0.9399
2019-09-30,1.0696
2019-10-31,1.1109
2019-11-29,1.0728
2019-12-31,0.9959
2020-01-31,0.8946
2020-02-28,0.8865
2020-03-31,0.8400
2020-04-30,1.1360
2020-05-29,1.0090
2020-06-30,0.9994
2020-07-31,0.9842
2020-08-31,1.0378
2020-09-30,1.0805
2020-10-30,1.0808
2020-11-30,1.1431
2020-12-31,0.9972
2021-01-29,1.0135
