,ROCR_daily_20
2000-01-31,0.9715
2000-02-29,1.0810
2000-03-31,1.3487
2000-04-28,0.9669
2000-05-31,1.0014
2000-06-30,0.9389
2000-07-31,1.0201
2000-08-31,0.9659
2000-09-29,1.0298
2000-10-31,0.9741
2000-11-30,0.9728
2000-12-29,1.1389
2001-01-31,1.1983
2001-02-28,0.9361
2001-03-30,0.9902
2001-04-30,0.9898
2001-05-31,0.9872
2001-06-29,1.0290
2001-07-31,0.9079
2001-08-31,0.9693
2001-09-28,0.8434
2001-10-31,1.0404
2001-11-30,1.1788
2001-12-31,1.0382
2002-01-31,0.9439
2002-02-28,1.0207
2002-03-29,0
2002-04-30,1.0666
2002-05-31,1.0345
2002-06-28,0.9344
2002-07-31,0.9663
2002-08-30,1.0794
2002-09-30,0.8722
2002-10-31,1.0419
2002-11-29,1.1719
2002-12-31,0.8421
2003-01-31,0.8938
2003-02-28,0.9400
2003-03-31,1.1899
2003-04-30,1.0087
2003-05-30,0.9434
2003-06-30,0.9627
2003-07-31,1.1626
2003-08-29,1.0659
2003-09-30,0.8296
2003-10-31,1.0379
2003-11-28,0.8615
2003-12-31,0.9629
2004-01-30,0.9858
2004-02-27,1.1866
2004-03-31,0.9491
2004-04-30,0.8837
2004-05-31,0
2004-06-30,0.8888
2004-07-30,1.0838
2004-08-31,1.0918
2004-09-30,0.9910
2004-10-29,1.0412
2004-11-30,0.9206
2004-12-31,1.0170
2005-01-31,0.9561
2005-02-28,1.0493
2005-03-31,1.0318
2005-04-29,0.9339
2005-05-31,1.0340
2005-06-30,1.0827
2005-07-29,1.0079
2005-08-31,0.9295
2005-09-30,0.9766
2005-10-31,0.9865
2005-11-30,0.9670
2005-12-30,1.0454
2006-01-31,0.9134
2006-02-28,1.0722
2006-03-31,1.0863
2006-04-28,1.0467
2006-05-31,0.9511
2006-06-30,1.0882
2006-07-31,0.9579
2006-08-31,1.0755
2006-09-29,1.0386
2006-10-31,1.0455
2006-11-30,0.9793
2006-12-29,0.9832
2007-01-31,1.0362
2007-02-28,0.9962
2007-03-30,1.0751
2007-04-30,0.9665
2007-05-31,1.0188
2007-06-29,0.9334
2007-07-31,0.8660
2007-08-31,1.0345
2007-09-28,0.9983
2007-10-31,0.9159
2007-11-30,0.9281
2007-12-31,0.9294
2008-01-31,1.0143
2008-02-29,0.9761
2008-03-31,0.9651
2008-04-30,1.0750
2008-05-30,0.9147
2008-06-30,0.9036
2008-07-31,1.0195
2008-08-29,1.1677
2008-09-30,0.9028
2008-10-31,0.8471
2008-11-28,0.9646
2008-12-31,1.1792
2009-01-30,1.0141
2009-02-27,0.9304
2009-03-31,1.2317
2009-04-30,1.0404
2009-05-29,0.9365
2009-06-30,0.9096
2009-07-31,1.1710
2009-08-31,1.0314
2009-09-30,1.1178
2009-10-30,1.0430
2009-11-30,0.9287
2009-12-31,1.0037
2010-01-29,0.9135
2010-02-26,1.0651
2010-03-31,1.0316
