,ROCR_daily_20
2000-01-31,0.9084
2000-02-29,0.9249
2000-03-31,1.2013
2000-04-28,1.0920
2000-05-31,1.0515
2000-06-30,1.1967
2000-07-31,0.9815
2000-08-31,0.9741
2000-09-29,0.9583
2000-10-31,1.1495
2000-11-30,1.1237
2000-12-29,0.9505
2001-01-31,0.9300
2001-02-28,1.2075
2001-03-30,0.9345
2001-04-30,1.1347
2001-05-31,0.9787
2001-06-29,0.9462
2001-07-31,1.0993
2001-08-31,0.9557
2001-09-28,0.9589
2001-10-31,1.0552
2001-11-30,0.9676
2001-12-31,1.0649
2002-01-31,1.0264
2002-02-28,1.0504
2002-03-29,0
2002-04-30,0.9014
2002-05-31,0.9753
2002-06-28,0.9808
2002-07-31,1.0276
2002-08-30,1.1171
2002-09-30,1.0218
2002-10-31,1.0635
2002-11-29,0.9802
2002-12-31,1.0783
2003-01-31,0.8856
2003-02-28,1.0676
2003-03-31,1.0542
2003-04-30,0.9643
2003-05-30,1.0175
2003-06-30,1.0256
2003-07-31,1.0933
2003-08-29,0.9948
2003-09-30,0.9826
2003-10-31,1.0492
2003-11-28,0.9980
2003-12-31,1.0333
2004-01-30,1.0439
2004-02-27,0.9763
2004-03-31,0.9804
2004-04-30,1.0992
2004-05-31,0
2004-06-30,1.0603
2004-07-30,0.8669
2004-08-31,0.9406
2004-09-30,1.0443
2004-10-29,0.8903
2004-11-30,1.0439
2004-12-31,1.0638
2005-01-31,1.0184
2005-02-28,1.0329
2005-03-31,0.9034
2005-04-29,1.0997
2005-05-31,0.9973
2005-06-30,0.9742
2005-07-29,1.1373
2005-08-31,1.0371
2005-09-30,0.8955
2005-10-31,0.8463
2005-11-30,1.0394
2005-12-30,1.0145
2006-01-31,1.1231
2006-02-28,0.9215
2006-03-31,0.9597
2006-04-28,0.9753
2006-05-31,1.0181
2006-06-30,0.9431
2006-07-31,1.0807
2006-08-31,1.0371
2006-09-29,1.0325
2006-10-31,1.0559
2006-11-30,1.0002
2006-12-29,1.0669
2007-01-31,1.1239
2007-02-28,1.0026
2007-03-30,1.0872
2007-04-30,0.9792
2007-05-31,1.0332
2007-06-29,0.9397
2007-07-31,0.9838
2007-08-31,1.0700
2007-09-28,1.0320
