,ROCR_daily_20
2000-01-31,1.1444
2000-02-29,1.1248
2000-03-31,1.1607
2000-04-28,0.9355
2000-05-31,1.0245
2000-06-30,1.1793
2000-07-31,0.8165
2000-08-31,1.1087
2000-09-29,1.1679
2000-10-31,0.9530
2000-11-30,0.9301
2000-12-29,1.1829
2001-01-31,0.9664
2001-02-28,1.0639
2001-03-30,0.9713
2001-04-30,1.3566
2001-05-31,1.0174
2001-06-29,0.8223
2001-07-31,0.9778
2001-08-31,1.1684
2001-09-28,0.9234
2001-10-31,1.0181
2001-11-30,0.9222
2001-12-31,1.0891
2002-01-31,1.1871
2002-02-28,0.9694
2002-03-29,0
2002-04-30,0.8852
2002-05-31,0.9472
2002-06-28,0.9473
2002-07-31,0.9203
2002-08-30,1.0142
2002-09-30,0.8152
2002-10-31,1.3862
2002-11-29,0.9106
2002-12-31,1.1646
2003-01-31,0.9022
2003-02-28,1.1453
2003-03-31,1.0505
2003-04-30,0.8775
2003-05-30,1.0335
2003-06-30,0.9758
2003-07-31,0.9889
2003-08-29,1.0943
2003-09-30,0.9738
2003-10-31,1.0960
2003-11-28,1.0439
2003-12-31,1.0673
2004-01-30,1.1420
2004-02-27,1.1221
2004-03-31,1.0116
2004-04-30,1.1006
2004-05-31,0
2004-06-30,1.0747
2004-07-30,1.0015
2004-08-31,0.8799
2004-09-30,1.1897
2004-10-29,1.0577
2004-11-30,1.1075
2004-12-31,1.0568
2005-01-31,1.1460
2005-02-28,1.4075
2005-03-31,1.0502
2005-04-29,0.8813
2005-05-31,1.0030
2005-06-30,1.1183
2005-07-29,1.0464
2005-08-31,1.2332
2005-09-30,1.0325
2005-10-31,0.9068
2005-11-30,0.9101
2005-12-30,1.0208
2006-01-31,1.2099
2006-02-28,0.8521
2006-03-31,1.0577
2006-04-28,1.0733
2006-05-31,0.9150
2006-06-30,1.0550
2006-07-31,1.0137
2006-08-31,0.8521
2006-09-29,0.8967
2006-10-31,1.0864
2006-11-30,1.0783
2006-12-29,0.9290
2007-01-31,1.0610
2007-02-28,1.0709
2007-03-30,1.1314
2007-04-30,1.0890
2007-05-31,1.0253
2007-06-29,0.9734
2007-07-31,0.9022
2007-08-31,1.1085
2007-09-28,0.9872
2007-10-31,1.0498
2007-11-30,0.9466
2007-12-31,1.0757
2008-01-31,0.8504
2008-02-29,0.9801
2008-03-31,0.8501
2008-04-30,0.9400
2008-05-30,1.0251
2008-06-30,0.7787
2008-07-31,0.8811
2008-08-29,1.0600
2008-09-30,0.9171
2008-10-31,0.8005
2008-11-28,0.9622
2008-12-31,1.2451
2009-01-30,1.1146
2009-02-27,0.7897
2009-03-31,1.0407
2009-04-30,1.0765
2009-05-29,1.1358
2009-06-30,0.7547
2009-07-31,1.0817
2009-08-31,1.0135
2009-09-30,1.0636
2009-10-30,0.9716
2009-11-30,0.8855
2009-12-31,1.0462
2010-01-29,1.0925
2010-02-26,0.9533
2010-03-31,1.0580
2010-04-30,1.0385
2010-05-31,0
2010-06-30,1.0084
2010-07-30,0.9844
2010-08-31,0.8946
2010-09-30,1.0809
2010-10-29,1.0170
2010-11-30,1.0960
2010-12-31,1.1153
2011-01-31,1.0969
2011-02-28,1.1224
2011-03-31,1.0290
2011-04-29,0.9490
2011-05-31,0.9847
2011-06-30,0.9664
2011-07-29,0.9824
2011-08-31,0.9791
2011-09-30,0.7906
2011-10-31,1.4327
2011-11-30,0.9248
2011-12-30,0.9516
2012-01-31,1.1397
2012-02-29,1.0271
2012-03-30,0.9904
2012-04-30,0.9585
2012-05-31,0.8775
2012-06-29,1.1678
2012-07-31,1.1368
2012-08-31,1.1297
2012-09-28,1.0309
2012-10-31,0.9057
2012-11-30,1.1282
2012-12-31,1.0577
2013-01-31,1.2325
2013-02-28,1.0466
2013-03-29,0
2013-04-30,0.9507
2013-05-31,1.1039
2013-06-28,0.8558
2013-07-31,1.0665
2013-08-30,1.0187
2013-09-30,0.9612
2013-10-31,1.2073
2013-11-29,1.1161
2013-12-31,1.0762
2014-01-31,1.0247
2014-02-28,0.9382
2014-03-31,1.0982
2014-04-30,1.0299
2014-05-30,0.9756
2014-06-30,0.8866
2014-07-31,0.9994
2014-08-29,1.0789
2014-09-30,0.8662
2014-10-31,1.1196
2014-11-28,1.0006
2014-12-31,0.9729
2015-01-30,1.0683
2015-02-27,1.1932
2015-03-31,1.0589
2015-04-30,0.8968
2015-05-29,1.0483
2015-06-30,1.0699
2015-07-31,1.0198
2015-08-31,0.9177
2015-09-30,1.0470
2015-10-30,1.0447
2015-11-30,1.0978
2015-12-31,0.9863
2016-01-29,0.9482
2016-02-29,0.8945
2016-03-31,1.0332
2016-04-29,0.9358
2016-05-31,0.9245
2016-06-30,0.9153
2016-07-29,1.0251
2016-08-31,1.0233
2016-09-30,0.9762
2016-10-31,1.1198
2016-11-30,1.0446
2016-12-30,1.1287
2017-01-31,0.9625
2017-02-28,1.0063
2017-03-31,1.0032
2017-04-28,0.9755
2017-05-31,0.9633
2017-06-30,1.0863
2017-07-31,1.0224
2017-08-31,0.9949
2017-09-29,1.1297
2017-10-31,1.0170
2017-11-30,1.0699
2017-12-29,1.0735
2018-01-31,1.0342
2018-02-28,0.9671
2018-03-30,0
2018-04-30,1.2116
2018-05-31,1.0872
2018-06-29,0.8954
2018-07-31,1.0835
2018-08-31,1.0288
2018-09-28,0.9555
2018-10-31,0.7591
2018-11-30,0.8723
2018-12-31,0.9434
2019-01-31,1.1623
2019-02-28,0.9901
2019-03-29,1.0234
2019-04-30,1.0489
2019-05-31,0.8064
2019-06-28,1.2161
2019-07-31,1.0564
2019-08-30,0.9282
2019-09-30,1.1323
2019-10-31,1.1609
2019-11-29,0.9937
2019-12-31,0.9796
2020-01-31,0.8863
2020-02-28,0.7600
2020-03-31,0.7039
2020-04-30,1.5451
2020-05-29,1.0694
2020-06-30,0.8626
2020-07-31,0.9980
2020-08-31,0.9755
2020-09-30,0.8256
2020-10-30,0.9479
2020-11-30,1.4178
2020-12-31,0.9742
2021-01-29,0.9949
2021-02-26,1.3396
2021-03-31,0.9235
2021-04-30,0.9822
2021-05-31,0
2021-06-30,0.9252
2021-07-30,0.8607
2021-08-31,0.9755
2021-09-30,1.1035
2021-10-29,1.0504
2021-11-30,0.8694
2021-12-31,1.0554
2022-01-31,1.1046
2022-02-28,1.0374
2022-03-31,1.2061
