,ROCR_daily_20
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0
2000-09-29,0
2000-10-31,0
2000-11-30,0
2000-12-29,0
2001-01-31,0
2001-02-28,1.0215
2001-03-30,0.9861
2001-04-30,1.1432
2001-05-31,1.0770
2001-06-29,1.1555
2001-07-31,1.0538
2001-08-31,1.1139
2001-09-28,0.8485
2001-10-31,0.9569
2001-11-30,1.1395
2001-12-31,1.0299
2002-01-31,1.0637
2002-02-28,0.9005
2002-03-29,0
2002-04-30,1.0273
2002-05-31,0.9565
2002-06-28,0.8196
2002-07-31,0.8406
2002-08-30,1.1799
2002-09-30,0.9189
2002-10-31,1.1184
2002-11-29,1.0220
2002-12-31,1.0962
2003-01-31,0.8986
2003-02-28,1.0083
2003-03-31,1.0881
2003-04-30,1.0313
2003-05-30,1.1243
2003-06-30,1.0350
2003-07-31,0.9952
2003-08-29,1.0951
2003-09-30,0.9436
2003-10-31,1.0759
2003-11-28,1.0937
2003-12-31,1.0252
2004-01-30,0.9868
2004-02-27,0.9266
2004-03-31,1.0229
2004-04-30,1.0363
2004-05-31,0
2004-06-30,0.9640
2004-07-30,1.0144
2004-08-31,0.9826
2004-09-30,1.2047
2004-10-29,1.0342
2004-11-30,0.9962
2004-12-31,1.0439
2005-01-31,0.9786
2005-02-28,0.9662
2005-03-31,1.1368
2005-04-29,1.0002
2005-05-31,1.0339
2005-06-30,0.9622
2005-07-29,0.9770
2005-08-31,0.9843
2005-09-30,1.1848
2005-10-31,1.0618
2005-11-30,0.9982
2005-12-30,1.0441
2006-01-31,1.0927
2006-02-28,1.0277
2006-03-31,1.0023
2006-04-28,0.9324
2006-05-31,1.0011
2006-06-30,1.0587
2006-07-31,0.8762
2006-08-31,0.9222
2006-09-29,1.1566
2006-10-31,1.0282
2006-11-30,1.0570
2006-12-29,1.0109
2007-01-31,0.8156
2007-02-28,1.0209
2007-03-30,0.8958
2007-04-30,1.1151
2007-05-31,1.0384
2007-06-29,0.9785
2007-07-31,0.9464
2007-08-31,1.0639
2007-09-28,1.1261
2007-10-31,1.0812
2007-11-30,0.9103
2007-12-31,1.0764
2008-01-31,0.8237
2008-02-29,1.0644
2008-03-31,1.0426
2008-04-30,1.0370
2008-05-30,1.0447
2008-06-30,1.0030
2008-07-31,0.9508
2008-08-29,1.0809
2008-09-30,0.9326
2008-10-31,0.8279
2008-11-28,0.9206
2008-12-31,1.0028
2009-01-30,1.0586
2009-02-27,0.8864
2009-03-31,1.1181
2009-04-30,0.9613
2009-05-29,1.1223
2009-06-30,1.0081
2009-07-31,1.1392
2009-08-31,1.0107
2009-09-30,1.1027
2009-10-30,1.0803
2009-11-30,1.0416
2009-12-31,1.0617
2010-01-29,0.8218
2010-02-26,0.9459
2010-03-31,1.0638
2010-04-30,0.9380
2010-05-31,0
2010-06-30,0.8788
2010-07-30,1.0452
2010-08-31,0.9833
2010-09-30,1.1057
2010-10-29,0.9261
2010-11-30,1.0673
2010-12-31,1.0909
2011-01-31,1.0223
2011-02-28,1.0254
2011-03-31,1.0064
2011-04-29,1.0883
2011-05-31,0.9771
2011-06-30,0.9918
2011-07-29,0.9296
2011-08-31,0.9691
2011-09-30,0.8988
2011-10-31,1.1676
2011-11-30,0.9851
2011-12-30,1.0715
2012-01-31,1.0557
2012-02-29,1.0324
2012-03-30,0.9274
2012-04-30,0.9775
2012-05-31,0.9167
