,MOM_daily_60
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0
2000-09-29,0
2000-10-31,0
2000-11-30,0
2000-12-29,0
2001-01-31,0
2001-02-28,0
2001-03-30,0
2001-04-30,0
2001-05-31,0
2001-06-29,0
2001-07-31,0
2001-08-31,0
2001-09-28,0
2001-10-31,0
2001-11-30,0
2001-12-31,0
2002-01-31,0
2002-02-28,0
2002-03-29,0
2002-04-30,0
2002-05-31,0
2002-06-28,0
2002-07-31,0
2002-08-30,0
2002-09-30,0
2002-10-31,0
2002-11-29,0
2002-12-31,0
2003-01-31,0
2003-02-28,0
2003-03-31,0
2003-04-30,0
2003-05-30,0
2003-06-30,0
2003-07-31,0
2003-08-29,0
2003-09-30,0
2003-10-31,0
2003-11-28,0
2003-12-31,0
2004-01-30,0
2004-02-27,0
2004-03-31,0
2004-04-30,0
2004-05-31,0
2004-06-30,0
2004-07-30,0
2004-08-31,0
2004-09-30,0
2004-10-29,1.1993
2004-11-30,1.9185
2004-12-31,0.9388
2005-01-31,-0.0665
2005-02-28,-0.5515
2005-03-31,0.6062
2005-04-29,0.7487
2005-05-31,2.6219
2005-06-30,1.7890
2005-07-29,3.1162
2005-08-31,1.0769
2005-09-30,0.5528
2005-10-31,-0.5988
2005-11-30,0.8517
2005-12-30,1.0201
2006-01-31,0.3209
2006-02-28,0.2929
2006-03-31,1.8647
2006-04-28,0.5460
2006-05-31,-1.2426
2006-06-30,-1.4725
2006-07-31,-1.5512
2006-08-31,0.3714
2006-09-29,0.5731
2006-10-31,1.8441
2006-11-30,1.5439
2006-12-29,0.6754
2007-01-31,0.9294
2007-02-28,1.5438
2007-03-30,2.2047
2007-04-30,1.8663
2007-05-31,1.1363
2007-06-29,-1.3464
2007-07-31,-0.0249
2007-08-31,-1.4615
2007-09-28,-1.7051
2007-10-31,-1.9487
2007-11-30,-3.2002
2007-12-31,-3.1162
2008-01-31,-0.9491
2008-02-29,-0.2688
2008-03-31,0.5796
2008-04-30,-0.4536
2008-05-30,0.0588
2008-06-30,-2.2091
2008-07-31,-0.4200
2008-08-29,-0.2772
2008-09-30,0.8987
2008-10-31,-6.0056
2008-11-28,-7.7359
2008-12-31,-4.5525
2009-01-30,0.7476
2009-02-27,3.0742
2009-03-31,1.2851
2009-04-30,1.9907
2009-05-29,2.2007
2009-06-30,0.3864
2009-07-31,-0.5292
2009-08-31,-0.6804
2009-09-30,1.1087
2009-10-30,-0.6216
2009-11-30,-0.1176
2009-12-31,0.0336
2010-01-29,3.3598
2010-02-26,3.8805
2010-03-31,4.1661
2010-04-30,3.6370
2010-05-31,0
2010-06-30,-2.2175
2010-07-30,-1.2515
2010-08-31,0.6216
2010-09-30,1.5539
2010-10-29,1.6883
2010-11-30,0.7895
2010-12-31,2.2343
2011-01-31,1.1003
2011-02-28,1.7387
2011-03-31,1.8983
2011-04-29,1.5035
2011-05-31,6.3836
2011-06-30,5.5772
2011-07-29,6.4424
2011-08-31,3.2506
2011-09-30,1.1003
2011-10-31,5.5940
2011-11-30,4.6869
2011-12-30,5.9888
2012-01-31,0.7644
2012-02-29,4.2165
2012-03-30,4.5761
2012-04-30,6.6957
2012-05-31,-4.4676
2012-06-29,-4.8339
2012-07-31,1.3629
2012-08-31,5.0610
2012-09-28,6.2423
2012-10-31,5.5971
2012-11-30,5.3245
2012-12-31,5.2791
2013-01-31,5.4972
