,MOM_daily_60
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0
2000-09-29,0
2000-10-31,0
2000-11-30,0
2000-12-29,0
2001-01-31,0
2001-02-28,0
2001-03-30,0
2001-04-30,0
2001-05-31,0
2001-06-29,0
2001-07-31,0
2001-08-31,0
2001-09-28,-0.6257
2001-10-31,-2.2346
2001-11-30,-1.4586
2001-12-31,1.3082
2002-01-31,2.8074
2002-02-28,3.1406
2002-03-29,0
2002-04-30,1.3164
2002-05-31,1.1295
2002-06-28,-1.5317
2002-07-31,-2.4580
2002-08-30,-4.0588
2002-09-30,-6.8459
2002-10-31,-3.8191
2002-11-29,-2.5758
2002-12-31,1.4992
2003-01-31,1.4748
2003-02-28,-0.3372
2003-03-31,-0.0284
2003-04-30,-0.2153
2003-05-30,1.5601
2003-06-30,1.0767
2003-07-31,0.4713
2003-08-29,0.2194
2003-09-30,1.4662
2003-10-31,2.5723
2003-11-28,1.0574
2003-12-31,-0.0368
2004-01-30,-0.5255
2004-02-27,-0.3289
2004-03-31,0.4609
2004-04-30,1.3375
2004-05-31,0
2004-06-30,1.2039
2004-07-30,0.6117
2004-08-31,0.1753
2004-09-30,-0.4781
2004-10-29,-0.6385
2004-11-30,-1.8568
2004-12-31,-1.1047
2005-01-31,-0.0207
2005-02-28,0.4952
2005-03-31,-0.2338
2005-04-29,0.5089
2005-05-31,0.7800
2005-06-30,1.8835
2005-07-29,-0.6832
2005-08-31,-1.0362
2005-09-30,0.6533
2005-10-31,1.5231
2005-11-30,2.6380
2005-12-30,0.4156
2006-01-31,2.2561
2006-02-28,1.3412
2006-03-31,1.4036
2006-04-28,-0.6460
2006-05-31,-1.6074
2006-06-30,-2.1269
2006-07-31,-1.2235
2006-08-31,0.0461
2006-09-29,0.7735
2006-10-31,2.7753
2006-11-30,1.2999
2006-12-29,0.9460
2007-01-31,0.5126
2007-02-28,2.7063
2007-03-30,2.2217
2007-04-30,3.6479
2007-05-31,3.6451
2007-06-29,3.0327
2007-07-31,-0.5506
2007-08-31,-2.3763
2007-09-28,-5.4297
2007-10-31,-1.6714
2007-11-30,-1.7047
2007-12-31,-1.3747
2008-01-31,-0.5510
2008-02-29,-0.6971
2008-03-31,-0.9707
2008-04-30,-3.3671
2008-05-30,-0.3547
2008-06-30,-0.5435
2008-07-31,-1.5685
2008-08-29,-1.0748
2008-09-30,-1.0276
2008-10-31,-6.0424
2008-11-28,-3.2061
2008-12-31,0.1423
2009-01-30,0.4161
2009-02-27,1.3276
2009-03-31,1.0051
2009-04-30,1.2464
2009-05-29,1.9514
2009-06-30,1.8172
2009-07-31,4.2533
2009-08-31,3.7029
2009-09-30,5.0557
2009-10-30,-2.1043
2009-11-30,-1.4144
2009-12-31,-0.6656
2010-01-29,1.3370
2010-02-26,-0.0109
2010-03-31,-0.2778
2010-04-30,1.9869
2010-05-31,0
2010-06-30,2.5090
2010-07-30,2.3007
2010-08-31,-0.7200
2010-09-30,-0.3138
2010-10-29,-0.4323
2010-11-30,-0.4665
2010-12-31,0.5340
2011-01-31,2.4552
2011-02-28,3.9761
2011-03-31,4.0723
2011-04-29,1.8132
2011-05-31,0.5970
2011-06-30,-1.8220
2011-07-29,-2.5293
2011-08-31,-2.8637
2011-09-30,-5.9257
2011-10-31,-2.3090
2011-11-30,-1.3664
2011-12-30,1.9746
2012-01-31,3.4381
2012-02-29,6.1334
