,MOM_daily_60
2000-01-31,-2.1130
2000-02-29,-6.4701
2000-03-31,1.5744
2000-04-28,0.9886
2000-05-31,12.0896
2000-06-30,-1.3741
2000-07-31,4.1725
2000-08-31,5.6515
2000-09-29,11.9623
2000-10-31,5.0288
2000-11-30,2.0651
2000-12-29,2.8354
2001-01-31,2.3448
2001-02-28,4.2862
2001-03-30,5.7212
2001-04-30,0.4416
2001-05-31,0.9366
2001-06-29,2.3734
2001-07-31,7.0676
2001-08-31,0.5889
2001-09-28,-4.7915
2001-10-31,-9.1852
2001-11-30,-2.7223
2001-12-31,3.5851
2002-01-31,5.9533
2002-02-28,6.8465
2002-03-29,0
2002-04-30,0.0894
2002-05-31,-2.3861
2002-06-28,2.4196
2002-07-31,-4.4857
2002-08-30,-9.3582
2002-09-30,-13.7889
2002-10-31,-1.3523
2002-11-29,0.1996
2002-12-31,6.2133
2003-01-31,-3.0334
2003-02-28,-5.8215
2003-03-31,-5.8892
2003-04-30,4.2439
2003-05-30,11.9741
2003-06-30,7.7767
2003-07-31,3.3060
2003-08-29,4.7925
2003-09-30,4.6985
2003-10-31,8.0759
2003-11-28,1.4832
2003-12-31,1.0966
2004-01-30,3.2818
2004-02-27,5.9589
2004-03-31,2.9199
2004-04-30,-4.4546
2004-05-31,0
2004-06-30,-6.4008
2004-07-30,-3.8174
2004-08-31,1.9683
2004-09-30,0.8937
2004-10-29,3.5823
2004-11-30,2.2733
2004-12-31,3.2512
2005-01-31,0.2394
2005-02-28,-1.8697
2005-03-31,-9.6635
2005-04-29,-6.8674
2005-05-31,-3.3544
2005-06-30,4.2390
2005-07-29,2.7985
2005-08-31,2.0721
2005-09-30,0.0703
2005-10-31,0.8614
2005-11-30,5.8625
2005-12-30,3.5170
2006-01-31,-0.6134
2006-02-28,-2.6276
2006-03-31,-0.9618
2006-04-28,-1.0405
2006-05-31,0.0624
2006-06-30,-0.4192
2006-07-31,-0.1209
2006-08-31,4.5783
2006-09-29,3.4854
2006-10-31,2.3613
2006-11-30,8.5432
2006-12-29,11.3190
2007-01-31,10.0555
2007-02-28,-2.0956
2007-03-30,-6.5115
2007-04-30,-2.6612
2007-05-31,0.2404
2007-06-29,-2.9239
2007-07-31,-13.8995
2007-08-31,-2.8087
2007-09-28,-0.3404
2007-10-31,-15.2581
2007-11-30,-22.0998
2007-12-31,-45.7104
2008-01-31,-19.5687
2008-02-29,-20.4890
2008-03-31,-6.7600
2008-04-30,-4.9900
2008-05-30,-5.2200
2008-06-30,-9.2200
2008-07-31,-5.4600
2008-08-29,10.1800
2008-09-30,7.9900
2008-10-31,1.5500
2008-11-28,-10.0800
2008-12-31,-5.8400
2009-01-30,-5.2300
2009-02-27,-1.9200
2009-03-31,0.0800
2009-04-30,0.8100
2009-05-29,3.5700
2009-06-30,-0.8500
2009-07-31,-1.8900
2009-08-31,0.4400
2009-09-30,3.8100
2009-10-30,-2.1300
2009-11-30,-2.5900
2009-12-31,-2.2700
2010-01-29,0.9800
2010-02-26,1.3600
2010-03-31,2.0700
2010-04-30,4.4800
2010-05-31,0
2010-06-30,-1.6300
2010-07-30,-1.1500
2010-08-31,3.3800
2010-09-30,3.9800
2010-10-29,2.4900
2010-11-30,-0.2100
2010-12-31,1.5000
2011-01-31,-0.6300
2011-02-28,1.4200
2011-03-31,-2.8000
2011-04-29,-0.4900
2011-05-31,-1.6800
2011-06-30,-1.2300
2011-07-29,-0.3700
2011-08-31,-0.4600
2011-09-30,-1.9500
2011-10-31,1.3200
2011-11-30,2.1700
2011-12-30,3.7100
2012-01-31,3.8500
2012-02-29,0.5700
2012-03-30,-2.3200
2012-04-30,-2.5900
2012-05-31,-0.9000
2012-06-29,1.2400
2012-07-31,-0.0500
