,MOM_daily_60
2000-01-31,-1.4041
2000-02-29,0.1370
2000-03-31,6.5757
2000-04-28,6.2461
2000-05-31,2.7507
2000-06-30,-1.7075
2000-07-31,-2.3652
2000-08-31,3.9791
2000-09-29,4.2717
2000-10-31,-2.3785
2000-11-30,-8.5657
2000-12-29,0.8344
2001-01-31,2.9007
2001-02-28,6.2600
2001-03-30,0.8794
2001-04-30,2.3268
2001-05-31,-2.4261
2001-06-29,-2.5529
2001-07-31,-6.1432
2001-08-31,-5.1996
2001-09-28,-4.0991
2001-10-31,-0.6489
2001-11-30,0.4408
2001-12-31,2.5246
2002-01-31,1.1469
2002-02-28,0.7504
2002-03-29,0
2002-04-30,1.3434
2002-05-31,1.9524
2002-06-28,-0.8983
2002-07-31,-4.8542
2002-08-30,-4.7383
2002-09-30,-4.5073
2002-10-31,0.0232
2002-11-29,1.0180
2002-12-31,1.8373
2003-01-31,-0.3416
2003-02-28,-0.6405
2003-03-31,-1.6443
2003-04-30,-1.5164
2003-05-30,0.7604
2003-06-30,1.0181
2003-07-31,0.4078
2003-08-29,-1.2625
2003-09-30,-0.7624
2003-10-31,-0.6782
2003-11-28,-1.1817
2003-12-31,0.5245
2004-01-30,2.6086
2004-02-27,4.0501
2004-03-31,1.9060
2004-04-30,-0.0099
2004-05-31,0
2004-06-30,0.2333
2004-07-30,0.6768
2004-08-31,1.9834
2004-09-30,5.1504
2004-10-29,6.0204
2004-11-30,5.8269
2004-12-31,3.2464
2005-01-31,6.0090
2005-02-28,7.6073
2005-03-31,6.5791
2005-04-29,-0.4688
2005-05-31,-1.9037
2005-06-30,0.5912
2005-07-29,7.7714
2005-08-31,6.6235
2005-09-30,3.5773
2005-10-31,-0.8272
2005-11-30,2.6788
2005-12-30,6.8788
2006-01-31,13.5975
2006-02-28,9.3260
2006-03-31,9.8077
2006-04-28,6.3477
2006-05-31,3.6945
2006-06-30,-5.7210
2006-07-31,-9.4205
2006-08-31,-3.2363
2006-09-29,-6.2893
2006-10-31,-3.1830
2006-11-30,1.6484
2006-12-29,8.6749
2007-01-31,9.8725
2007-02-28,2.0159
2007-03-30,4.9762
2007-04-30,3.1049
2007-05-31,11.9017
2007-06-29,12.0738
2007-07-31,8.9890
2007-08-31,7.9249
2007-09-28,5.4348
2007-10-31,11.4039
2007-11-30,6.1337
2007-12-31,18.5937
2008-01-31,-1.5764
2008-02-29,2.3223
2008-03-31,-13.8554
2008-04-30,6.7825
2008-05-30,9.1874
2008-06-30,12.0822
2008-07-31,-7.7684
2008-08-29,-16.8966
2008-09-30,-16.8308
2008-10-31,-16.6210
2008-11-28,-18.7296
2008-12-31,-18.0054
2009-01-30,-13.7885
2009-02-27,-0.8341
2009-03-31,1.1554
2009-04-30,9.0107
2009-05-29,19.3777
2009-06-30,11.1139
2009-07-31,8.6037
2009-08-31,2.9147
2009-09-30,14.9817
2009-10-30,5.4432
2009-11-30,10.3636
2009-12-31,2.4669
2010-01-29,-3.2947
2010-02-26,-7.4335
2010-03-31,-7.5104
2010-04-30,-9.7538
2010-05-31,0
2010-06-30,-21.3467
2010-07-30,-12.9006
2010-08-31,-0.1358
2010-09-30,3.4180
2010-10-29,-0.3520
2010-11-30,3.9559
2010-12-31,0.7339
2011-01-31,2.3964
2011-02-28,10.3870
2011-03-31,10.8813
2011-04-29,4.1899
2011-05-31,-3.3244
2011-06-30,-7.0456
2011-07-29,-1.6111
2011-08-31,-3.4605
2011-09-30,-12.3409
2011-10-31,3.3507
2011-11-30,-0.2849
2011-12-30,0.4582
2012-01-31,-1.6897
2012-02-29,7.4621
2012-03-30,9.5177
2012-04-30,5.8425
2012-05-31,-7.4950
2012-06-29,-5.0396
2012-07-31,1.1604
2012-08-31,6.6960
2012-09-28,6.1266
2012-10-31,2.8250
2012-11-30,2.8228
2012-12-31,2.2413
2013-01-31,5.3748
2013-02-28,1.2809
2013-03-29,0
2013-04-30,-5.5145
2013-05-31,1.7624
2013-06-28,0.7062
2013-07-31,-2.0941
2013-08-30,-3.2124
2013-09-30,-5.4143
2013-10-31,-5.9783
2013-11-29,-2.6654
2013-12-31,-5.1045
2014-01-31,-10.8410
2014-02-28,-10.6595
2014-03-31,-5.8590
2014-04-30,7.1963
2014-05-30,4.2782
2014-06-30,1.9714
2014-07-31,-4.8719
2014-08-29,-2.6558
2014-09-30,-13.0577
2014-10-31,-7.6065
2014-11-28,-11.1126
2014-12-31,3.7986
2015-01-30,-3.1330
2015-02-27,0.0409
2015-03-31,-10.1570
2015-04-30,-0.3115
2015-05-29,0.0197
2015-06-30,-3.0424
2015-07-31,-12.5983
2015-08-31,-6.3381
2015-09-30,-7.7265
2015-10-30,-2.3115
2015-11-30,-0.1434
2015-12-31,1.7973
2016-01-29,-3.3878
2016-02-29,-2.8200
2016-03-31,-0.1200
2016-04-29,6.3600
2016-05-31,2.1100
2016-06-30,3.3100
2016-07-29,-0.8900
2016-08-31,-7.5700
2016-09-30,-6.4100
2016-10-31,-4.9700
2016-11-30,1.6600
2016-12-30,0.8500
2017-01-31,-0.1000
2017-02-28,-1.2200
2017-03-31,-1.7400
2017-04-28,-1.9600
2017-05-31,-4.7700
2017-06-30,-5.2300
2017-07-31,-0.9300
2017-08-31,0.4500
2017-09-29,3.9500
2017-10-31,4.5300
2017-11-30,3.2400
2017-12-29,4.1100
2018-01-31,1.2900
2018-02-28,-1.5400
2018-03-30,0
2018-04-30,0.3700
2018-05-31,3.2500
2018-06-29,4.7900
2018-07-31,0.7700
2018-08-31,-1.9000
2018-09-28,0.4100
2018-10-31,-4.5900
2018-11-30,-3.4600
2018-12-31,-10.8100
2019-01-31,-3.2300
2019-02-28,-3.4000
2019-03-29,0.7500
2019-04-30,-1.2100
2019-05-31,-2.2000
2019-06-28,-2.2500
2019-07-31,-0.0600
2019-08-30,-1.6900
2019-09-30,-3.2300
2019-10-31,-0.9100
2019-11-29,-1.7100
2019-12-31,2.0300
2020-01-31,-1.7400
2020-02-28,-2.5500
2020-03-31,-5.8000
2020-04-30,0
2020-05-29,0
2020-06-30,0
2020-07-31,0
2020-08-31,0
2020-09-30,0
2020-10-30,0
2020-11-30,0
2020-12-31,0
2021-01-29,0
2021-02-26,0
2021-03-31,0
2021-04-30,0
2021-05-31,0
2021-06-30,0
2021-07-30,0
2021-08-31,0
2021-09-30,0
2021-10-29,0
2021-11-30,0
2021-12-31,0
2022-01-31,0
2022-02-28,0
2022-03-31,2.4800
