,MOM_daily_60
2000-01-31,0.6075
2000-02-29,1.7986
2000-03-31,-1.3400
2000-04-28,-0.4149
2000-05-31,-3.6726
2000-06-30,-0.9569
2000-07-31,-0.3613
2000-08-31,0.0496
2000-09-29,0.4586
2000-10-31,-1.7867
2000-11-30,-1.8601
2000-12-29,-0.3494
2001-01-31,2.5569
2001-02-28,0.6313
2001-03-30,-1.7489
2001-04-30,-2.3425
2001-05-31,0.0298
2001-06-29,2.9639
2001-07-31,-0.2025
2001-08-31,-0.2839
2001-09-28,-2.0527
2001-10-31,0.2422
2001-11-30,0.8576
2001-12-31,2.7535
2002-01-31,0.9767
2002-02-28,0.0437
2002-03-29,0
2002-04-30,0.6313
2002-05-31,0.4923
2002-06-28,-1.1097
2002-07-31,-1.3916
2002-08-30,-0.1588
2002-09-30,0.6551
2002-10-31,2.2869
2002-11-29,2.3624
2002-12-31,0.7186
2003-01-31,-1.4254
2003-02-28,-0.4645
2003-03-31,1.1296
2003-04-30,1.8800
2003-05-30,2.3921
2003-06-30,2.3167
2003-07-31,1.6735
2003-08-29,9.5398
2003-09-30,7.0362
2003-10-31,10.8129
2003-11-28,4.9333
2003-12-31,5.0533
2004-01-30,1.9867
2004-02-27,3.5467
2004-03-31,1.7200
2004-04-30,4.7022
2004-05-31,0
2004-06-30,6.4844
2004-07-30,3.5600
2004-08-31,22.4744
2004-09-30,22.4856
2004-10-29,17.0700
2004-11-30,-7.8200
2004-12-31,-3.6400
2005-01-31,-4.0800
2005-02-28,-3.3800
2005-03-31,-8.0200
2005-04-29,-2.7500
2005-05-31,-8.5400
2005-06-30,-3.9600
2005-07-29,-3.0300
2005-08-31,-4.8100
2005-09-30,-3.8300
2005-10-31,5.4000
2005-11-30,8.2700
2005-12-30,4.3900
2006-01-31,1.3600
2006-02-28,-0.9900
2006-03-31,2.3100
2006-04-28,-4.5400
2006-05-31,-8.5000
2006-06-30,-9.1100
2006-07-31,-8.8800
2006-08-31,-1.1100
2006-09-29,3.3300
2006-10-31,4.6700
2006-11-30,0.9900
2006-12-29,-0.9500
2007-01-31,-2.1600
2007-02-28,4.7600
2007-03-30,3.7300
2007-04-30,5.0400
2007-05-31,1.0100
2007-06-29,-0.8100
2007-07-31,-3.2900
2007-08-31,-3.7400
2007-09-28,-3.0600
2007-10-31,3.0900
2007-11-30,1.7300
2007-12-31,1.3700
2008-01-31,-6.9900
2008-02-29,-4.0800
2008-03-31,-0.9400
2008-04-30,5.7100
2008-05-30,4.7000
2008-06-30,-1.3600
2008-07-31,-6.1700
2008-08-29,-6.7300
2008-09-30,-4.6700
2008-10-31,-10.4200
2008-11-28,-9.1100
2008-12-31,-3.8900
2009-01-30,-3.3600
2009-02-27,-1.4100
2009-03-31,-2.0100
2009-04-30,3.8400
2009-05-29,4.1800
2009-06-30,3.5300
2009-07-31,4.4600
2009-08-31,2.1200
2009-09-30,2.7100
2009-10-30,0.9300
2009-11-30,1.3400
2009-12-31,2.4700
2010-01-29,0.9300
2010-02-26,1.9600
2010-03-31,0.9300
2010-04-30,2.1300
2010-05-31,0
2010-06-30,-5.2500
2010-07-30,-1.4900
2010-08-31,2.4500
2010-09-30,8.4300
2010-10-29,5.4300
2010-11-30,6.4900
2010-12-31,3.8100
2011-01-31,2.3700
2011-02-28,-0.1400
2011-03-31,1.4000
2011-04-29,-0.5100
2011-05-31,6.9000
2011-06-30,2.8200
2011-07-29,-2.1400
2011-08-31,-5.3100
2011-09-30,-12.1100
2011-10-31,1.0900
2011-11-30,4.6400
2011-12-30,3.2000
2012-01-31,2.4400
2012-02-29,0.5600
2012-03-30,5.7300
2012-04-30,-0.2050
2012-05-31,-4.1300
2012-06-29,-6.2500
2012-07-31,-3.3100
2012-08-31,4.2000
2012-09-28,3.1600
2012-10-31,0.1600
2012-11-30,1.6800
2012-12-31,1.7000
2013-01-31,7.1800
2013-02-28,5.7700
2013-03-29,0
2013-04-30,3.0000
2013-05-31,0.8700
2013-06-28,-1.8400
2013-07-31,0.1000
2013-08-30,0.3300
2013-09-30,1.1700
2013-10-31,0.8100
2013-11-29,5.9100
2013-12-31,7.5600
2014-01-31,6.4600
2014-02-28,16.8000
2014-03-31,16.2300
2014-04-30,16.2400
2014-05-30,2.5000
2014-06-30,12.8000
2014-07-31,6.0900
2014-08-29,0.2900
2014-09-30,-13.7500
2014-10-31,-0.9300
2014-11-28,-1.8600
2014-12-31,7.4000
2015-01-30,9.5800
2015-02-27,18.1500
2015-03-31,13.2850
2015-04-30,5.4500
2015-05-29,18.6100
2015-06-30,19.3300
2015-07-31,17.9500
2015-08-31,-31.4100
2015-09-30,-35.7700
2015-10-30,-27.2900
2015-11-30,0.0700
2015-12-31,-8.4900
2016-01-29,-18.2200
2016-02-29,-18.1100
2016-03-31,2.5100
2016-04-29,2.8700
2016-05-31,-12.3000
2016-06-30,-16.6900
2016-07-29,-10.0400
2016-08-31,13.7400
2016-09-30,22.6200
2016-10-31,8.4100
2016-11-30,9.8200
2016-12-30,15.7600
2017-01-31,18.2200
2017-02-28,11.6600
2017-03-31,4.2200
2017-04-28,11.6600
2017-05-31,15.8900
2017-06-30,9.9100
2017-07-31,7.4300
2017-08-31,-3.4800
2017-09-29,9.9200
2017-10-31,18.7400
2017-11-30,9.4700
2017-12-29,-7.6000
2018-01-31,10.4600
2018-02-28,27.8200
2018-03-30,0
2018-04-30,13.3300
2018-05-31,10.2900
2018-06-29,4.0700
2018-07-31,3.2600
2018-08-31,13.5700
2018-09-28,28.5800
2018-10-31,-0.3200
2018-11-30,12.8200
2018-12-31,-10.1800
2019-01-31,4.6000
2019-02-28,22.5900
2019-03-29,53.2900
2019-04-30,36.0800
2019-05-31,-29.8000
2019-06-28,-5.5500
2019-07-31,4.5300
2019-08-30,23.2700
2019-09-30,-10.6700
2019-10-31,33.9200
2019-11-29,45.0900
2019-12-31,50.9500
2020-01-31,-9.3300
2020-02-28,-39.4500
2020-03-31,-72.4500
2020-04-30,-18.2100
2020-05-29,45.2800
2020-06-30,77.8700
2020-07-31,48.3300
2020-08-31,8.9800
2020-09-30,-1.8000
2020-10-30,-3.0900
2020-11-30,109.1700
2020-12-31,114.3600
2021-01-29,94.7600
2021-02-26,121.0100
2021-03-31,107.0500
2021-04-30,84.0500
2021-05-31,0
2021-06-30,38.3300
2021-07-30,70.0600
2021-08-31,80.9900
2021-09-30,-31.2300
2021-10-29,-35.2700
2021-11-30,-1.8200
2021-12-31,88.8100
2022-01-31,-69.3700
2022-02-28,-167.6900
2022-03-31,-173.9000
