,MOM_daily_60
2000-01-31,6.9350
2000-02-29,23.1600
2000-03-31,6.6550
2000-04-28,5.1250
2000-05-31,-8.5600
2000-06-30,28.3250
2000-07-31,20.7200
2000-08-31,43.9350
2000-09-29,25.4500
2000-10-31,32.7600
2000-11-30,-23.1200
2000-12-29,-5.4400
2001-01-31,-29.9400
2001-02-28,-6.1300
2001-03-30,-26.0000
2001-04-30,-24.8800
2001-05-31,-1.1900
2001-06-29,18.5000
2001-07-31,2.3600
2001-08-31,-11.8100
2001-09-28,-29.4000
2001-10-31,-15.8700
2001-11-30,-12.1500
2001-12-31,5.6600
2002-01-31,-4.4300
2002-02-28,-3.4900
2002-03-29,0
2002-04-30,0.9700
2002-05-31,-5.3100
2002-06-28,-10.3200
2002-07-31,2.7400
2002-08-30,2.6500
2002-09-30,2.7100
2002-10-31,1.2300
2002-11-29,0.4300
2002-12-31,-1.5300
2003-01-31,-7.0000
2003-02-28,-8.0100
2003-03-31,-5.2200
2003-04-30,-1.8000
2003-05-30,4.4000
2003-06-30,2.3900
2003-07-31,1.4300
2003-08-29,-3.6700
2003-09-30,-2.8300
2003-10-31,0.6800
2003-11-28,-4.5000
2003-12-31,-3.0100
2004-01-30,-3.0400
2004-02-27,1.9100
2004-03-31,-0.7000
2004-04-30,-0.7800
2004-05-31,0
2004-06-30,0.9900
2004-07-30,-0.0100
2004-08-31,0.4800
2004-09-30,-0.2400
2004-10-29,2.2800
2004-11-30,0.3700
2004-12-31,-1.0400
2005-01-31,-1.2500
2005-02-28,0.8300
2005-03-31,-0.8800
2005-04-29,-1.0400
2005-05-31,3.2400
2005-06-30,7.3500
2005-07-29,6.2800
2005-08-31,5.2100
2005-09-30,5.5200
2005-10-31,6.4600
2005-11-30,7.4700
2005-12-30,5.3200
2006-01-31,11.7200
2006-02-28,17.7400
2006-03-31,8.2800
2006-04-28,0.3200
2006-05-31,-8.9200
2006-06-30,0.3000
2006-07-31,-2.0700
2006-08-31,2.7000
2006-09-29,-2.7400
2006-10-31,8.9300
2006-11-30,9.4900
2006-12-29,2.5400
2007-01-31,-4.4300
2007-02-28,-14.2000
2007-03-30,-8.8600
2007-04-30,-4.0600
2007-05-31,0.3899
2007-06-29,-1.2900
2007-07-31,1.8300
2007-08-31,10.8800
2007-09-28,9.7000
2007-10-31,-5.3500
2007-11-30,-15.1100
2007-12-31,-14.1800
2008-01-31,-8.5400
2008-02-29,-7.5000
2008-03-31,0.7400
2008-04-30,5.2200
2008-05-30,11.6801
2008-06-30,7.1800
2008-07-31,8.1100
2008-08-29,-5.7700
2008-09-30,0.1700
2008-10-31,-2.7600
2008-11-28,-1.0100
2008-12-31,2.5000
2009-01-30,6.1700
2009-02-27,8.9300
2009-03-31,-1.9600
2009-04-30,-2.3800
2009-05-29,1.7400
2009-06-30,8.6400
2009-07-31,7.2200
2009-08-31,6.6300
2009-09-30,4.8300
2009-10-30,-1.3500
2009-11-30,2.8700
2009-12-31,9.1000
2010-01-29,2.2500
2010-02-26,1.7200
2010-03-31,-3.3700
2010-04-30,-1.4600
2010-05-31,0
2010-06-30,-7.5700
2010-07-30,-3.8900
2010-08-31,-0.8100
2010-09-30,1.5300
2010-10-29,2.1900
2010-11-30,-2.9300
2010-12-31,0.7700
2011-01-31,2.2100
2011-02-28,13.2100
2011-03-31,12.4400
2011-04-29,16.0800
