,MOM_daily_60
2000-01-31,14.9777
2000-02-29,11.7642
2000-03-31,9.8769
2000-04-28,14.6067
2000-05-31,-0.9738
2000-06-30,12.6962
2000-07-31,14.8386
2000-08-31,26.8949
2000-09-29,22.9534
2000-10-31,-0.7605
2000-11-30,-20.9780
2000-12-29,-23.7695
2001-01-31,-17.5744
2001-02-28,-31.3370
2001-03-30,-35.0525
2001-04-30,-34.4747
2001-05-31,-10.7932
2001-06-29,2.1776
2001-07-31,-20.4314
2001-08-31,-18.2538
2001-09-28,-16.7579
2001-10-31,-8.1233
2001-11-30,1.4012
2001-12-31,0.8900
2002-01-31,3.1338
2002-02-28,-5.5576
2002-03-29,0
2002-04-30,-6.3055
2002-05-31,-3.8344
2002-06-28,-3.9386
2002-07-31,-0.1894
2002-08-30,-0.4923
2002-09-30,-2.7930
2002-10-31,-1.7421
2002-11-29,0.4166
2002-12-31,2.1870
2003-01-31,1.6569
2003-02-28,0.1325
2003-03-31,0.8332
2003-04-30,1.3539
2003-05-30,3.3421
2003-06-30,2.4805
2003-07-31,0.8805
2003-08-29,1.6663
2003-09-30,0.8426
2003-10-31,2.5942
2003-11-28,0.4545
2003-12-31,-0.6911
2004-01-30,0.1704
2004-02-27,0.5870
2004-03-31,0.0852
2004-04-30,-2.2155
2004-05-31,0
2004-06-30,-1.6190
2004-07-30,-0.2840
2004-08-31,-0.5965
2004-09-30,0.5491
2004-10-29,2.1018
2004-11-30,2.6888
2004-12-31,2.0734
2005-01-31,0.1704
2005-02-28,-1.2876
2005-03-31,-2.2817
2005-04-29,0.2178
2005-05-31,1.2213
2005-06-30,1.3444
2005-07-29,0.6627
2005-08-31,-1.4012
2005-09-30,-1.4107
2005-10-31,0.2651
2005-11-30,0.5681
2005-12-30,0.3598
2006-01-31,-0.2367
2006-02-28,0.0852
2006-03-31,-0.3503
2006-04-28,0.0284
2006-05-31,-1.2687
2006-06-30,-2.6794
2006-07-31,-3.0486
2006-08-31,-0.4450
2006-09-29,0.8616
2006-10-31,2.4143
2006-11-30,1.6379
