,MOM_daily_60
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0
2000-09-29,0
2000-10-31,0
2000-11-30,0
2000-12-29,0
2001-01-31,0
2001-02-28,0
2001-03-30,0
2001-04-30,0
2001-05-31,0
2001-06-29,0
2001-07-31,0
2001-08-31,0
2001-09-28,0
2001-10-31,0
2001-11-30,0
2001-12-31,0
2002-01-31,0
2002-02-28,0
2002-03-29,0
2002-04-30,0.5325
2002-05-31,0.6050
2002-06-28,0.6733
2002-07-31,-0.0533
2002-08-30,0.2242
2002-09-30,-0.0342
2002-10-31,0.4250
2002-11-29,0.3142
2002-12-31,0.5075
2003-01-31,-0.1333
2003-02-28,-0.3508
2003-03-31,-0.4408
2003-04-30,0.5133
2003-05-30,0.6483
2003-06-30,0.7208
2003-07-31,0.8229
2003-08-29,0.3642
2003-09-30,0.3113
2003-10-31,0.6575
2003-11-28,0.3750
2003-12-31,-0.5612
2004-01-30,0.0400
2004-02-27,-0.1300
2004-03-31,0.2600
2004-04-30,0.3825
2004-05-31,0
2004-06-30,0.5812
2004-07-30,0.7287
2004-08-31,0.3225
2004-09-30,0.4662
2004-10-29,1.3650
2004-11-30,1.7550
2004-12-31,1.4350
2005-01-31,2.3050
2005-02-28,1.5625
2005-03-31,0.3300
2005-04-29,-1.2000
2005-05-31,-0.6100
2005-06-30,0.6750
2005-07-29,-0.0300
2005-08-31,-0.5125
2005-09-30,-2.3650
2005-10-31,-2.4625
2005-11-30,-1.7125
2005-12-30,0.8375
2006-01-31,1.2875
2006-02-28,0.8350
2006-03-31,0.6950
2006-04-28,-0.4375
2006-05-31,-0.4450
2006-06-30,-1.3700
2006-07-31,-2.2900
2006-08-31,-2.7175
2006-09-29,-1.7275
2006-10-31,1.5600
2006-11-30,2.7525
2006-12-29,2.0125
2007-01-31,0.5050
2007-02-28,-0.4275
2007-03-30,-0.9100
2007-04-30,-1.2575
2007-05-31,-0.2475
2007-06-29,-0.3075
2007-07-31,0.0825
2007-08-31,-0.3625
2007-09-28,-0.0800
2007-10-31,0.7750
2007-11-30,1.0950
2007-12-31,1.3950
2008-01-31,0.4025
2008-02-29,-1.7700
2008-03-31,-3.4100
2008-04-30,-1.6000
2008-05-30,0.8500
2008-06-30,0.6325
2008-07-31,0.9525
2008-08-29,0.2975
2008-09-30,0.7800
2008-10-31,-0.9125
2008-11-28,-1.1225
2008-12-31,-0.1475
2009-01-30,-0.3700
2009-02-27,0.1550
2009-03-31,-0.3875
2009-04-30,-0.1200
2009-05-29,0.4800
2009-06-30,0.0300
2009-07-31,0.2500
2009-08-31,-0.3375
2009-09-30,-0.1400
2009-10-30,-0.0525
2009-11-30,0.3300
2009-12-31,0.7875
2010-01-29,0.3825
2010-02-26,-0.2375
2010-03-31,0.5850
2010-04-30,0.9475
2010-05-31,0
2010-06-30,-0.7725
2010-07-30,-0.2600
2010-08-31,-0.8475
2010-09-30,0.6275
2010-10-29,0.0925
2010-11-30,0.4475
2010-12-31,0.5450
2011-01-31,1.3375
2011-02-28,1.7250
2011-03-31,1.6850
2011-04-29,2.1050
2011-05-31,1.0350
2011-06-30,0.5250
2011-07-29,-0.4375
2011-08-31,-0.4975
2011-09-30,-2.3000
2011-10-31,1.5625
2011-11-30,1.9800
2011-12-30,3.0150
2012-01-31,2.5850
2012-02-29,2.6200
2012-03-30,2.4050
2012-04-30,-1.7625
