,MOM_daily_60
2000-01-31,-0.9805
2000-02-29,0.1625
2000-03-31,2.6656
2000-04-28,3.0772
2000-05-31,2.6927
2000-06-30,1.2658
2000-07-31,-1.9425
2000-08-31,0.2411
2000-09-29,0.5637
2000-10-31,1.1601
2000-11-30,-0.8283
2000-12-29,1.9553
2001-01-31,1.1056
2001-02-28,1.4723
2001-03-30,-0.1515
2001-04-30,0.4016
2001-05-31,-1.2031
2001-06-29,-0.6924
2001-07-31,-0.7192
2001-08-31,-1.0690
2001-09-28,-0.6915
2001-10-31,0.2192
2001-11-30,-0.2059
2001-12-31,0.5312
2002-01-31,-0.8802
2002-02-28,0.7343
2002-03-29,0
2002-04-30,1.3915
2002-05-31,-0.0708
2002-06-28,-0.4839
2002-07-31,-1.5506
2002-08-30,-0.5906
2002-09-30,-0.3081
2002-10-31,1.4300
2002-11-29,1.1494
2002-12-31,0.6382
2003-01-31,-0.2102
2003-02-28,-0.3683
2003-03-31,-0.8159
2003-04-30,-0.3979
2003-05-30,0.1821
2003-06-30,0.8907
2003-07-31,0.8008
2003-08-29,0.3261
2003-09-30,0.2715
2003-10-31,0.5262
2003-11-28,0.0003
2003-12-31,0.9830
2004-01-30,1.0455
2004-02-27,1.4120
2004-03-31,0.2580
2004-04-30,0.5923
2004-05-31,0
2004-06-30,0.8026
2004-07-30,1.6952
2004-08-31,1.0520
2004-09-30,1.0450
2004-10-29,1.1539
2004-11-30,2.0605
2004-12-31,0.3549
2005-01-31,0.1636
2005-02-28,1.1643
2005-03-31,2.0628
2005-04-29,0.8572
2005-05-31,1.2095
2005-06-30,1.1572
2005-07-29,3.6079
2005-08-31,2.9457
2005-09-30,2.9723
2005-10-31,-1.2945
2005-11-30,-2.5256
2005-12-30,-1.5664
2006-01-31,2.2971
2006-02-28,1.9881
2006-03-31,0.8425
2006-04-28,-0.0084
2006-05-31,1.4010
2006-06-30,0.9940
2006-07-31,1.7793
2006-08-31,3.5229
2006-09-29,-1.1202
2006-10-31,-0.5333
2006-11-30,2.2289
2006-12-29,2.4333
2007-01-31,2.5589
2007-02-28,1.9251
2007-03-30,5.0256
2007-04-30,2.2544
2007-05-31,2.2905
2007-06-29,0.5830
2007-07-31,0.4126
2007-08-31,-0.4709
2007-09-28,2.8041
2007-10-31,6.4655
2007-11-30,3.5396
2007-12-31,3.2890
2008-01-31,-1.4557
2008-02-29,1.9329
2008-03-31,-2.9411
2008-04-30,5.0584
2008-05-30,7.2421
2008-06-30,9.0750
2008-07-31,-9.1698
2008-08-29,-12.2530
2008-09-30,-15.3121
2008-10-31,-6.4771
2008-11-28,-6.7513
2008-12-31,2.8527
2009-01-30,-0.3966
2009-02-27,0.5447
2009-03-31,0.7249
2009-04-30,2.7985
2009-05-29,6.8011
2009-06-30,-0.3068
2009-07-31,0.4228
2009-08-31,-1.4404
2009-09-30,5.5742
2009-10-30,2.2891
2009-11-30,2.3177
2009-12-31,1.6458
2010-01-29,3.6770
2010-02-26,3.3032
2010-03-31,-0.0171
2010-04-30,-0.0527
2010-05-31,0
2010-06-30,-6.7454
2010-07-30,-3.3697
2010-08-31,4.2978
2010-09-30,4.2688
2010-10-29,5.2233
2010-11-30,3.0916
2010-12-31,4.1865
2011-01-31,3.4349
2011-02-28,4.1009
2011-03-31,5.4835
2011-04-29,3.2934
2011-05-31,-0.1364
2011-06-30,-3.2345
2011-07-29,4.7479
