,MOM_daily_20
2000-01-31,-1.9990
2000-02-29,-13.9931
2000-03-31,5.8674
2000-04-28,6.6667
2000-05-31,4.0000
2000-06-30,4.8267
2000-07-31,9.1733
2000-08-31,-0.8000
2000-09-29,14.8000
2000-10-31,3.6533
2000-11-30,13.4933
2000-12-29,5.0133
2001-01-31,0.4800
2001-02-28,9.4133
2001-03-30,-4.0000
2001-04-30,1.7067
2001-05-31,2.1867
2001-06-29,16.4800
2001-07-31,12.8267
2001-08-31,3.5200
2001-09-28,5.7333
2001-10-31,-2.3467
2001-11-30,6.8800
2001-12-31,-3.4133
2002-01-31,11.7067
2002-02-28,-13.4667
2002-03-29,0
2002-04-30,13.6533
2002-05-31,3.0667
2002-06-28,-7.8667
2002-07-31,4.2000
2002-08-30,-2.8000
2002-09-30,9.3200
2002-10-31,-93.8000
2002-11-29,-41.2000
2002-12-31,-5.4400
2003-01-31,4.0800
2003-02-28,2.8800
2003-03-31,-5.8000
2003-04-30,-7.7200
2003-05-30,7.9200
2003-06-30,-20.0800
2003-07-31,9.1600
2003-08-29,9.2400
2003-09-30,-6.8400
2003-10-31,-4.6400
2003-11-28,3.3200
2003-12-31,2.0000
2004-01-30,-14.6000
2004-02-27,-1.0400
2004-03-31,-3.4000
2004-04-30,3.0400
2004-05-31,0
2004-06-30,5.0400
2004-07-30,-7.2800
2004-08-31,-1.5600
2004-09-30,1.0400
2004-10-29,-1.1200
2004-11-30,1.2800
2004-12-31,-0.0400
2005-01-31,-4.2000
2005-02-28,4.0400
2005-03-31,0.4000
2005-04-29,1.6000
2005-05-31,0.0800
2005-06-30,0.8400
2005-07-29,-0.4000
2005-08-31,-2.8800
2005-09-30,-3.1600
2005-10-31,-10.3600
2005-11-30,-1.6800
2005-12-30,-2.2000
2006-01-31,-1.5600
2006-02-28,1.9600
2006-03-31,-0.2000
2006-04-28,3.8400
2006-05-31,0.2400
2006-06-30,-4.2800
2006-07-31,-4.2400
2006-08-31,7.5200
2006-09-29,1.0400
2006-10-31,-4.2400
2006-11-30,0.4800
2006-12-29,-0.4800
2007-01-31,0.3600
2007-02-28,-0.9200
2007-03-30,0.0000
2007-04-30,3.9600
2007-05-31,-1.8400
2007-06-29,-2.0400
2007-07-31,-5.5200
2007-08-31,-5.8800
2007-09-28,-0.2000
2007-10-31,0.2400
2007-11-30,8.8400
2007-12-31,-1.7200
2008-01-31,-2.4400
2008-02-29,1.6400
2008-03-31,3.4000
2008-04-30,2.3600
2008-05-30,-2.2400
2008-06-30,-1.7200
2008-07-31,0.5200
2008-08-29,-0.0400
2008-09-30,-2.1200
2008-10-31,-2.5200
2008-11-28,-11.2000
2008-12-31,-0.2000
2009-01-30,-0.3200
2009-02-27,-0.0800
2009-03-31,0.5600
2009-04-30,4.2000
2009-05-29,5.5200
2009-06-30,-3.6800
2009-07-31,4.6800
2009-08-31,1.8400
2009-09-30,5.9600
2009-10-30,-0.9600
2009-11-30,-2.2800
2009-12-31,2.6400
2010-01-29,1.3600
2010-02-26,0.4400
2010-03-31,1.3600
2010-04-30,1.1600
2010-05-31,0
2010-06-30,-3.0000
2010-07-30,1.1600
2010-08-31,-1.8800
2010-09-30,1.8400
2010-10-29,-0.6800
2010-11-30,-0.8800
2010-12-31,9.7600
2011-01-31,-0.1600
2011-02-28,2.0400
2011-03-31,1.0800
2011-04-29,-2.0800
2011-05-31,-1.2400
2011-06-30,-0.4400
2011-07-29,-2.7200
2011-08-31,0.3600
2011-09-30,-4.4400
2011-10-31,4.5600
2011-11-30,-0.4800
2011-12-30,1.8000
2012-01-31,0.6400
2012-02-29,1.4400
2012-03-30,-1.4000
2012-04-30,-0.4800
2012-05-31,-2.2800
2012-06-29,3.0000
2012-07-31,-2.2000
2012-08-31,2.0000
2012-09-28,3.9600
2012-10-31,-2.3200
2012-11-30,3.5600
2012-12-31,3.5100
