,MOM_daily_20
2000-01-31,1.9718
2000-02-29,-4.7861
2000-03-31,1.2093
2000-04-28,0.6855
2000-05-31,0.8202
2000-06-30,1.2529
2000-07-31,4.5440
2000-08-31,3.1141
2000-09-29,7.0704
2000-10-31,5.1628
2000-11-30,2.2518
2000-12-29,-1.9965
2001-01-31,-2.2836
2001-02-28,4.0674
2001-03-30,-2.8727
2001-04-30,3.9852
2001-05-31,-0.6187
2001-06-29,-6.1673
2001-07-31,1.4237
2001-08-31,-5.1504
2001-09-28,-13.2484
2001-10-31,-2.6260
2001-11-30,1.3722
2001-12-31,2.4340
2002-01-31,1.8851
2002-02-28,4.0682
2002-03-29,0
2002-04-30,-2.9821
2002-05-31,-1.3664
2002-06-28,1.5668
2002-07-31,-2.0134
2002-08-30,-1.7378
2002-09-30,-1.9693
2002-10-31,-3.0544
2002-11-29,3.0036
2002-12-31,-0.7475
2003-01-31,-1.5422
2003-02-28,-1.9848
2003-03-31,-1.3882
2003-04-30,1.0903
2003-05-30,2.5305
2003-06-30,1.6074
2003-07-31,-1.1442
2003-08-29,3.5187
2003-09-30,-2.3004
2003-10-31,1.8075
2003-11-28,-0.1458
2003-12-31,2.9637
2004-01-30,-0.2682
2004-02-27,0.8497
2004-03-31,-1.3736
2004-04-30,1.3253
2004-05-31,0
2004-06-30,3.6129
2004-07-30,0.5894
2004-08-31,1.1582
2004-09-30,-0.5361
2004-10-29,-1.7963
2004-11-30,2.6624
2004-12-31,-2.1596
2005-01-31,-0.8177
2005-02-28,3.7069
2005-03-31,2.2187
2005-04-29,0.5196
2005-05-31,3.3593
2005-06-30,1.1421
2005-07-29,0.0071
2005-08-31,0.4399
2005-09-30,1.3871
2005-10-31,-1.7692
2005-11-30,2.4077
2005-12-30,0.4049
2006-01-31,-1.3711
2006-02-28,2.8160
2006-03-31,3.2388
2006-04-28,3.5883
2006-05-31,-1.2835
2006-06-30,-1.3529
2006-07-31,-3.2139
2006-08-31,-3.0126
2006-09-29,2.8384
2006-10-31,-1.3797
2006-11-30,6.3097
