,MOM_daily_20
2000-01-31,0.0072
2000-02-29,0.0831
2000-03-31,0.0597
2000-04-28,-0.0129
2000-05-31,-0.2589
2000-06-30,0.0933
2000-07-31,-0.0240
2000-08-31,0.1978
2000-09-29,-0.5380
2000-10-31,-0.0420
2000-11-30,-0.0612
2000-12-29,-0.0248
2001-01-31,0.1030
2001-02-28,-0.0535
2001-03-30,0.0431
2001-04-30,0.0523
2001-05-31,-0.1015
2001-06-29,0.0361
2001-07-31,-0.0781
2001-08-31,-0.0145
2001-09-28,-0.0468
2001-10-31,0.0394
2001-11-30,0.0414
2001-12-31,0.0092
2002-01-31,0.0217
2002-02-28,-0.0365
2002-03-29,0
2002-04-30,0.0031
2002-05-31,-0.0060
2002-06-28,-0.0853
2002-07-31,-0.0257
2002-08-30,0.0046
2002-09-30,-0.0038
2002-10-31,0.0271
2002-11-29,-0.0087
2002-12-31,-0.0130
2003-01-31,-0.0067
2003-02-28,0.0105
2003-03-31,-0.0078
2003-04-30,0.0009
2003-05-30,0.0549
2003-06-30,0.0246
2003-07-31,0.0277
2003-08-29,0.0287
2003-09-30,-0.0326
2003-10-31,0.0183
2003-11-28,-0.0333
2003-12-31,-0.0026
2004-01-30,0.0182
2004-02-27,0.0190
2004-03-31,0.0477
2004-04-30,-0.0203
2004-05-31,0
2004-06-30,0.0685
2004-07-30,0.0006
2004-08-31,0.0489
2004-09-30,0.0442
2004-10-29,0.2099
2004-11-30,0.2232
2004-12-31,-0.0124
2005-01-31,0.1911
2005-02-28,0.2406
2005-03-31,-0.0749
2005-04-29,-0.1477
2005-05-31,0.1018
2005-06-30,-0.0988
2005-07-29,0.1786
2005-08-31,0.1122
2005-09-30,0.2247
2005-10-31,0.0963
2005-11-30,0.3156
2005-12-30,0.0089
2006-01-31,0.1107
2006-02-28,-0.1991
2006-03-31,-0.1529
2006-04-28,0.2336
2006-05-31,-0.3623
2006-06-30,-0.1342
2006-07-31,0.3269
2006-08-31,-0.0532
