,MOM_daily_20
2000-01-31,9.3133
2000-02-29,4.8933
2000-03-31,-17.2500
2000-04-28,-7.5833
2000-05-31,-1.0433
2000-06-30,10.2900
2000-07-31,1.8333
2000-08-31,1.2500
2000-09-29,11.9100
2000-10-31,12.3533
2000-11-30,-10.6867
2000-12-29,5.1667
2001-01-31,-0.4400
2001-02-28,-6.2400
2001-03-30,-14.3100
2001-04-30,9.2000
2001-05-31,15.0600
2001-06-29,2.3000
2001-07-31,-11.7700
2001-08-31,8.8600
2001-09-28,-11.3500
2001-10-31,6.2400
2001-11-30,9.1000
2001-12-31,-1.3700
2002-01-31,-8.6900
2002-02-28,4.9700
2002-03-29,0
2002-04-30,-9.8300
2002-05-31,-9.6200
2002-06-28,-7.4400
2002-07-31,12.9900
2002-08-30,-1.5700
2002-09-30,1.3400
2002-10-31,6.7200
2002-11-29,-13.2100
2002-12-31,-0.2800
2003-01-31,-2.2600
2003-02-28,-2.8200
2003-03-31,5.1200
2003-04-30,-1.3500
2003-05-30,5.1600
2003-06-30,-4.6100
2003-07-31,-2.2200
2003-08-29,1.4700
2003-09-30,-1.5900
2003-10-31,0.3600
2003-11-28,3.4500
2003-12-31,-2.1000
2004-01-30,6.2800
2004-02-27,12.0500
2004-03-31,-2.6800
2004-04-30,2.5000
2004-05-31,0
2004-06-30,0.4000
2004-07-30,-1.8600
2004-08-31,1.4900
2004-09-30,1.1700
2004-10-29,-4.7100
2004-11-30,1.0300
2004-12-31,4.7100
2005-01-31,-1.6500
2005-02-28,-23.5500
2005-03-31,-6.3700
2005-04-29,1.5000
2005-05-31,1.7800
2005-06-30,-3.6200
2005-07-29,4.8400
2005-08-31,1.4500
2005-09-30,-3.3200
2005-10-31,0.7100
2005-11-30,2.5200
2005-12-30,1.8600
2006-01-31,-0.5300
2006-02-28,2.5200
2006-03-31,1.6000
2006-04-28,-2.3500
2006-05-31,0.7300
2006-06-30,-1.3900
2006-07-31,-4.2700
2006-08-31,1.5500
2006-09-29,0.4800
2006-10-31,2.6700
2006-11-30,4.4900
2006-12-29,-3.0700
2007-01-31,-0.8500
2007-02-28,-2.8600
2007-03-30,0.7200
2007-04-30,2.8300
2007-05-31,4.2000
2007-06-29,1.2100
2007-07-31,2.7300
2007-08-31,7.1700
2007-09-28,1.7400
2007-10-31,9.0900
2007-11-30,1.2500
2007-12-31,-17.2000
2008-01-31,5.0800
2008-02-29,-2.5900
2008-03-31,3.3300
2008-04-30,-2.2200
2008-05-30,0.4200
2008-06-30,-5.5200
2008-07-31,11.4000
2008-08-29,0.9200
2008-09-30,-0.0500
2008-10-31,-7.9500
2008-11-28,2.0100
2008-12-31,6.2000
2009-01-30,1.0200
2009-02-27,-3.2400
2009-03-31,7.8100
2009-04-30,-3.5400
2009-05-29,3.4500
2009-06-30,-7.1700
2009-07-31,2.5500
2009-08-31,1.8400
2009-09-30,1.2800
2009-10-30,-6.7600
2009-11-30,4.8100
