,ROCR_daily_60
2000-01-31,1.2124
2000-02-29,1.1279
2000-03-31,1.3075
2000-04-28,1.1152
2000-05-31,1.0472
2000-06-30,0.9410
2000-07-31,1.1244
2000-08-31,1.3331
2000-09-29,1.1958
2000-10-31,1.0729
2000-11-30,0.9169
2000-12-29,0.8026
2001-01-31,0.9462
2001-02-28,0.9546
2001-03-30,0.9420
2001-04-30,1.0176
2001-05-31,1.0467
2001-06-29,1.3167
2001-07-31,1.1035
2001-08-31,1.0416
2001-09-28,0.8406
2001-10-31,0.8608
2001-11-30,1.1175
2001-12-31,1.2711
2002-01-31,1.2119
2002-02-28,0.9755
2002-03-29,0
2002-04-30,0.9441
2002-05-31,0.9945
2002-06-28,0.9626
2002-07-31,0.9183
2002-08-30,0.9472
2002-09-30,0.9143
2002-10-31,1.1480
2002-11-29,1.0183
2002-12-31,0.9839
2003-01-31,0.7843
2003-02-28,0.8259
2003-03-31,0.8260
2003-04-30,1.0815
2003-05-30,1.1396
2003-06-30,1.0363
2003-07-31,1.0523
2003-08-29,1.1158
2003-09-30,1.2093
2003-10-31,1.0288
2003-11-28,0.9670
2003-12-31,0.9646
2004-01-30,1.0616
2004-02-27,1.1144
2004-03-31,1.1015
2004-04-30,1.1243
2004-05-31,0
2004-06-30,1.1742
2004-07-30,1.0619
2004-08-31,1.0675
2004-09-30,0.9718
2004-10-29,1.0019
2004-11-30,0.9293
2004-12-31,1.0016
2005-01-31,1.0189
2005-02-28,1.0627
2005-03-31,0.9662
2005-04-29,0.7682
2005-05-31,0.7947
2005-06-30,0.8654
2005-07-29,1.0824
2005-08-31,1.0123
2005-09-30,0.9843
2005-10-31,0.9667
2005-11-30,1.0980
2005-12-30,1.1530
2006-01-31,1.0493
2006-02-28,0.9782
2006-03-31,1.0269
2006-04-28,0.9599
2006-05-31,0.9729
2006-06-30,1.0856
2006-07-31,1.1291
2006-08-31,1.1868
2006-09-29,1.1559
2006-10-31,1.1924
2006-11-30,1.2733
2006-12-29,1.1323
2007-01-31,1.0068
2007-02-28,0.8845
2007-03-30,0.8401
2007-04-30,0.9239
2007-05-31,0.9495
2007-06-29,0.9875
2007-07-31,0.9095
2007-08-31,0.9006
2007-09-28,0.7740
2007-10-31,0.9154
2007-11-30,0.8935
2007-12-31,0.9746
2008-01-31,0.8270
2008-02-29,0.7980
2008-03-31,0.8288
2008-04-30,0.9621
2008-05-30,1.1450
2008-06-30,0.9322
2008-07-31,0.9728
2008-08-29,0.9705
2008-09-30,1.0516
2008-10-31,0.6169
2008-11-28,0.4282
2008-12-31,0.5415
2009-01-30,0.5425
2009-02-27,0.7000
2009-03-31,0.7356
2009-04-30,1.6314
2009-05-29,1.9067
2009-06-30,0.9840
2009-07-31,1.0742
2009-08-31,1.3726
2009-09-30,1.5358
2009-10-30,1.0876
2009-11-30,1.2937
2009-12-31,1.1432
2010-01-29,0.9128
2010-02-26,0.8513
2010-03-31,1.1070
2010-04-30,1.4604
2010-05-31,0
2010-06-30,0.7124
2010-07-30,0.8663
2010-08-31,0.9365
2010-09-30,1.2798
2010-10-29,1.0754
2010-11-30,1.1570
2010-12-31,1.1220
2011-01-31,1.2462
2011-02-28,1.2720
2011-03-31,1.2217
2011-04-29,0.9297
2011-05-31,0.9380
2011-06-30,0.9846
2011-07-29,1.1840
2011-08-31,1.0572
2011-09-30,0.7995
2011-10-31,0.9986
2011-11-30,1.0497
2011-12-30,1.1227
2012-01-31,1.1410
2012-02-29,1.2627
2012-03-30,1.2417
2012-04-30,1.1757
2012-05-31,1.0712
2012-06-29,0.9432
2012-07-31,0.8358
2012-08-31,0.8742
2012-09-28,0.9073
2012-10-31,1.1072
2012-11-30,1.1308
2012-12-31,1.1633
2013-01-31,1.1121
2013-02-28,1.1288
2013-03-29,0
2013-04-30,1.0399
2013-05-31,1.0192
2013-06-28,1.0823
2013-07-31,1.0330
2013-08-30,1.1036
2013-09-30,1.1666
2013-10-31,1.1036
2013-11-29,1.0797
2013-12-31,1.0636
2014-01-31,0.9520
2014-02-28,0.9999
2014-03-31,0.9757
2014-04-30,1.2127
2014-05-30,1.0679
2014-06-30,1.0217
2014-07-31,0.8498
2014-08-29,0.8945
2014-09-30,0.8511
2014-10-31,1.0882
2014-11-28,1.0932
2014-12-31,1.1058
2015-01-30,0.9491
2015-02-27,0.9331
2015-03-31,0.9277
2015-04-30,0.8896
2015-05-29,0.8560
2015-06-30,0.9198
2015-07-31,1.0371
2015-08-31,1.0322
2015-09-30,0.9744
2015-10-30,0.8508
2015-11-30,0.8818
2015-12-31,0.8335
2016-01-29,0.8201
2016-02-29,0.8964
2016-03-31,1.1378
2016-04-29,1.2111
2016-05-31,0.9999
2016-06-30,0.9852
2016-07-29,1.1401
2016-08-31,1.1608
2016-09-30,1.1074
2016-10-31,1.0734
2016-11-30,1.1696
2016-12-30,1.1439
2017-01-31,1.0249
2017-02-28,0.9373
2017-03-31,1.0218
2017-04-28,1.0103
2017-05-31,0.9270
2017-06-30,0.9063
2017-07-31,0.8811
2017-08-31,0.9018
2017-09-29,0.9194
2017-10-31,0.9926
2017-11-30,1.0844
2017-12-29,1.0507
2018-01-31,1.0102
2018-02-28,0.9177
2018-03-30,0
2018-04-30,0.8515
2018-05-31,0.9349
2018-06-29,0.9963
2018-07-31,1.0553
2018-08-31,1.0016
2018-09-28,1.0824
2018-10-31,0.8833
2018-11-30,0.9676
2018-12-31,0.7671
2019-01-31,0.9481
2019-02-28,0.8829
2019-03-29,1.0571
2019-04-30,1.0263
2019-05-31,0.8756
2019-06-28,0.9545
2019-07-31,0.9875
2019-08-30,0.9292
2019-09-30,1.0090
2019-10-31,1.1785
2019-11-29,1.1282
2019-12-31,1.0620
2020-01-31,0.8683
2020-02-28,0.8478
2020-03-31,0.5284
2020-04-30,0.6447
2020-05-29,0.7098
2020-06-30,1.5818
2020-07-31,1.3319
2020-08-31,1.0901
2020-09-30,0.9983
2020-10-30,1.2674
2020-11-30,1.4221
2020-12-31,1.3716
2021-01-29,1.2140
2021-02-26,0.8858
2021-03-31,1.1139
2021-04-30,1.4714
2021-05-31,0
2021-06-30,1.1225
2021-07-30,0.8063
2021-08-31,0.8407
2021-09-30,0.8070
2021-10-29,0.9334
2021-11-30,0.9392
2021-12-31,1.0510
2022-01-31,0.8842
2022-02-28,1.1363
2022-03-31,1.0134
