,ROCR_daily_60
2000-01-31,0.8868
2000-02-29,0.8553
2000-03-31,0.8605
2000-04-28,1.0785
2000-05-31,1.4115
2000-06-30,1.1668
2000-07-31,0.9718
2000-08-31,1.0180
2000-09-29,1.2775
2000-10-31,1.1648
2000-11-30,1.1382
2000-12-29,1.1477
2001-01-31,1.0145
2001-02-28,1.0608
2001-03-30,1.0130
2001-04-30,1.1461
2001-05-31,1.1596
2001-06-29,1.1216
2001-07-31,1.0329
2001-08-31,0.9542
2001-09-28,0.8854
2001-10-31,0.8439
2001-11-30,0.8764
2001-12-31,0.9772
2002-01-31,1.0807
2002-02-28,1.0536
2002-03-29,0
2002-04-30,1.1042
2002-05-31,1.0279
2002-06-28,0.9717
2002-07-31,0.7572
2002-08-30,0.8207
2002-09-30,0.7423
2002-10-31,0.8495
2002-11-29,0.8927
2002-12-31,1.1361
2003-01-31,1.1939
2003-02-28,1.1949
2003-03-31,1.1301
2003-04-30,1.1070
2003-05-30,1.2692
2003-06-30,1.1609
2003-07-31,1.0564
2003-08-29,0.9844
2003-09-30,1.0093
2003-10-31,1.0169
2003-11-28,0.9618
2003-12-31,1.0618
2004-01-30,1.1152
2004-02-27,1.1527
2004-03-31,1.0953
2004-04-30,0.9646
2004-05-31,0
2004-06-30,0.8595
2004-07-30,0.9350
2004-08-31,1.0339
2004-09-30,1.0883
2004-10-29,1.0799
2004-11-30,1.0602
2004-12-31,1.2126
2005-01-31,1.2372
2005-02-28,1.2695
2005-03-31,1.0783
2005-04-29,1.0983
2005-05-31,0.9994
2005-06-30,1.1362
2005-07-29,1.1158
2005-08-31,1.1342
2005-09-30,1.0680
2005-10-31,1.0200
2005-11-30,0.9456
2005-12-30,1.0620
2006-01-31,1.1236
2006-02-28,1.1160
2006-03-31,0.9679
2006-04-28,0.9084
2006-05-31,0.9565
2006-06-30,1.0190
2006-07-31,1.0601
2006-08-31,1.0728
2006-09-29,0.9298
2006-10-31,0.9187
2006-11-30,0.9881
2006-12-29,1.1085
2007-01-31,1.1014
2007-02-28,1.1255
2007-03-30,1.2555
2007-04-30,1.2965
2007-05-31,1.2222
2007-06-29,1.0373
2007-07-31,0.9664
2007-08-31,1.0311
2007-09-28,0.9791
2007-10-31,1.0782
2007-11-30,1.1069
2007-12-31,1.1072
2008-01-31,1.0230
2008-02-29,0.9095
2008-03-31,0.8424
2008-04-30,0.9213
2008-05-30,0.9701
2008-06-30,1.1014
2008-07-31,0.9864
2008-08-29,0.9046
2008-09-30,0.7334
2008-10-31,0.7135
2008-11-28,0.8108
2008-12-31,0.9922
2009-01-30,1.0863
2009-02-27,0.9783
2009-03-31,0.9940
2009-04-30,0.9669
2009-05-29,1.2443
2009-06-30,1.0627
2009-07-31,1.0404
2009-08-31,0.9778
2009-09-30,1.0170
2009-10-30,0.9591
2009-11-30,1.0193
2009-12-31,1.0806
2010-01-29,1.0449
2010-02-26,0.9575
2010-03-31,0.8876
2010-04-30,1.0634
2010-05-31,0
2010-06-30,1.0186
2010-07-30,1.0431
2010-08-31,1.0373
2010-09-30,1.0217
2010-10-29,1.0087
2010-11-30,0.9461
2010-12-31,0.9736
2011-01-31,0.9955
2011-02-28,1.0507
2011-03-31,1.0086
2011-04-29,0.9978
2011-05-31,1.0712
2011-06-30,1.0707
2011-07-29,1.0235
2011-08-31,1.0669
2011-09-30,1.0269
2011-10-31,1.1226
2011-11-30,1.0118
2011-12-30,1.0436
2012-01-31,0.9129
2012-02-29,0.9528
2012-03-30,0.9782
2012-04-30,1.0505
2012-05-31,1.0306
2012-06-29,1.0880
2012-07-31,1.0625
2012-08-31,1.0003
2012-09-28,1.0067
2012-10-31,0.9928
2012-11-30,0.9606
2012-12-31,0.9694
2013-01-31,1.0151
2013-02-28,1.0959
2013-03-29,0
2013-04-30,1.1874
2013-05-31,1.0027
2013-06-28,0.9559
2013-07-31,0.9644
2013-08-30,0.9914
2013-09-30,1.0518
2013-10-31,1.0031
2013-11-29,1.0225
2013-12-31,0.9840
